bag_time_ns,bag_time_sec,front,left,right
1780471530036620835,1780471530.036620855,0.42134547233581543,1.01995849609375,0.775816023349762
1780471530056626628,1780471530.056626558,0.42134547233581543,1.01995849609375,0.775816023349762
1780471530076506365,1780471530.076506376,0.410403311252594,1.0185099840164185,0.9398528933525085
1780471530096434970,1780471530.096435070,0.3989749848842621,1.0155558586120605,1.048296332359314
1780471530116534400,1780471530.116534472,0.3989749848842621,1.0155558586120605,1.048296332359314
1780471530136753932,1780471530.136754036,0.35360950231552124,1.0117453336715698,0.972706139087677
1780471530156461533,1780471530.156461477,0.35360950231552124,1.0083439350128174,0.9279806613922119
1780471530176494591,1780471530.176494598,0.37652280926704407,1.0083439350128174,0.7903496026992798
1780471530197052446,1780471530.197052479,0.37652280926704407,1.0068283081054688,0.7903496026992798
1780471530217123394,1780471530.217123508,0.37652280926704407,1.0068283081054688,0.7903496026992798
1780471530236565924,1780471530.236565828,0.39474964141845703,1.0056781768798828,0.8123366236686707
1780471530256655753,1780471530.256655693,0.39474964141845703,1.0040900707244873,0.9679656624794006
1780471530276488289,1780471530.276488304,0.4499833583831787,1.0040900707244873,0.8624572157859802
1780471530296534692,1780471530.296534777,0.4499833583831787,1.0025622844696045,0.8624572157859802
1780471530316534020,1780471530.316534042,0.4499833583831787,1.0007426738739014,0.8624572157859802
1780471530336533188,1780471530.336533070,0.4187057316303253,1.0007426738739014,0.8624572157859802
1780471530356594824,1780471530.356594801,0.4187057316303253,0.9989049434661865,0.7529321908950806
1780471530376692622,1780471530.376692533,0.4187057316303253,0.9989049434661865,0.7529321908950806
1780471530396627147,1780471530.396627188,0.508156418800354,0.9969963431358337,0.7529321908950806
1780471530416654733,1780471530.416654825,0.31714755296707153,0.9935318827629089,0.6530588269233704
1780471530436597930,1780471530.436597824,0.31714755296707153,0.9935318827629089,0.6530588269233704
1780471530456591050,1780471530.456591129,0.4455302357673645,0.9882472157478333,0.8652459979057312
1780471530476577514,1780471530.476577520,0.4455302357673645,0.9882472157478333,0.8652459979057312
1780471530496524135,1780471530.496524096,0.4455302357673645,0.9775891304016113,1.020114779472351
1780471530516642062,1780471530.516642094,0.5078129172325134,0.9697601795196533,0.7977820634841919
1780471530536546921,1780471530.536546946,0.5078129172325134,0.9697601795196533,0.7977820634841919
1780471530556508968,1780471530.556509018,0.47803518176078796,0.9624617099761963,0.6109843850135803
1780471530576986754,1780471530.576986790,0.47803518176078796,0.9624617099761963,0.6109843850135803
1780471530597278195,1780471530.597278118,0.47803518176078796,0.9564300179481506,0.6109843850135803
1780471530616479527,1780471530.616479635,0.3881787359714508,0.9564300179481506,0.6151961088180542
1780471530636702196,1780471530.636702299,0.3881787359714508,0.952221691608429,0.6151961088180542
1780471530656485161,1780471530.656485081,0.567148745059967,0.9496226906776428,0.6151961088180542
1780471530676519307,1780471530.676519394,0.567148745059967,0.9496226906776428,0.5349574685096741
1780471530696578159,1780471530.696578264,0.567148745059967,0.9496226906776428,0.5349574685096741
1780471530716868831,1780471530.716868877,0.5112819671630859,0.9459240436553955,0.5349574685096741
1780471530736523276,1780471530.736523390,0.5782135725021362,0.9459240436553955,0.513120174407959
1780471530756646292,1780471530.756646395,0.5782135725021362,0.9479161500930786,0.513120174407959
1780471530776900674,1780471530.776900768,0.5782135725021362,0.9479161500930786,0.7700409293174744
1780471530796390758,1780471530.796390772,0.5782135725021362,0.9514874815940857,0.9329525232315063
1780471530816414568,1780471530.816414595,0.6761515736579895,0.9484216570854187,0.7392016053199768
1780471530836572177,1780471530.836572170,0.6761515736579895,0.9484216570854187,0.7392016053199768
1780471530856462764,1780471530.856462717,0.6761515736579895,0.9451082348823547,0.6565661430358887
1780471530876452300,1780471530.876452208,0.6761515736579895,0.9432303309440613,0.6565661430358887
1780471530897064973,1780471530.897064924,0.5476235151290894,0.9432303309440613,0.6565661430358887
1780471530916634550,1780471530.916634560,0.5476235151290894,0.9424581527709961,0.886143684387207
1780471530936555570,1780471530.936555624,0.5476235151290894,0.9430991411209106,0.8592134714126587
1780471530956985642,1780471530.956985712,0.6929510235786438,0.9430991411209106,0.6589889526367188
1780471530976663865,1780471530.976663828,0.7194765210151672,0.9442577362060547,0.6589889526367188
1780471530996750334,1780471530.996750355,0.7194765210151672,0.9444534182548523,0.6589889526367188
1780471531016668186,1780471531.016668081,0.5112483501434326,0.9444534182548523,0.8863509893417358
1780471531036584758,1780471531.036584854,0.5112483501434326,0.9444931149482727,1.0197066068649292
1780471531057208825,1780471531.057208776,0.6635419726371765,0.9446173906326294,1.1056820154190063
1780471531076710718,1780471531.076710701,0.6635419726371765,0.9446173906326294,0.7434226274490356
1780471531096456401,1780471531.096456289,0.6635419726371765,0.9444912672042847,0.7434226274490356
1780471531116622875,1780471531.116622925,0.5475122332572937,0.9444912672042847,0.9135487675666809
1780471531136585881,1780471531.136585951,0.5475122332572937,0.9444912672042847,0.9135487675666809
1780471531156666366,1780471531.156666279,0.5475122332572937,0.9443939924240112,1.0480464696884155
1780471531176613020,1780471531.176613092,0.5475122332572937,0.9443939924240112,1.0480464696884155
1780471531196509751,1780471531.196509838,0.7150858044624329,0.9431905746459961,1.184991478919983
1780471531216439220,1780471531.216439247,0.7930511832237244,0.9425442218780518,1.223618984222412
1780471531236510616,1780471531.236510515,0.7930511832237244,0.9425442218780518,1.223618984222412
1780471531256547931,1780471531.256547928,0.5649726390838623,0.9425572752952576,1.2561980485916138
1780471531276541595,1780471531.276541710,0.5649726390838623,0.9426644444465637,1.2756645679473877
1780471531296593119,1780471531.296593189,0.712384819984436,0.9426644444465637,1.2756645679473877
1780471531316502490,1780471531.316502571,0.712384819984436,0.9436304569244385,1.2900488376617432
1780471531336649507,1780471531.336649418,0.712384819984436,0.9436304569244385,1.2900488376617432
1780471531356757257,1780471531.356757164,0.712384819984436,0.9451096653938293,0.8404989242553711
1780471531376444665,1780471531.376444578,0.8101760745048523,0.9462752938270569,0.8404989242553711
1780471531396609731,1780471531.396609783,0.8101760745048523,0.9462752938270569,0.8404989242553711
1780471531416516478,1780471531.416516542,0.8484821319580078,0.9468184113502502,0.53579181432724
1780471531436646086,1780471531.436645985,0.8484821319580078,0.9470421075820923,0.53579181432724
1780471531456641414,1780471531.456641436,0.7331829071044922,0.9470421075820923,0.783569872379303
1780471531476653511,1780471531.476653576,0.7331829071044922,0.9461029171943665,0.9408722519874573
1780471531496927607,1780471531.496927500,0.7961995601654053,0.9457390904426575,0.9408722519874573
1780471531516690891,1780471531.516690969,0.7961995601654053,0.9457390904426575,1.065150260925293
1780471531536605223,1780471531.536605120,0.7961995601654053,0.9450156688690186,1.141460657119751
1780471531556759472,1780471531.556759357,0.7961995601654053,0.9450156688690186,1.141460657119751
1780471531576584583,1780471531.576584578,0.8954102396965027,0.9447456002235413,1.2000454664230347
1780471531596962972,1780471531.596962929,0.8954102396965027,0.9451020359992981,1.2350196838378906
1780471531617433654,1780471531.617433548,0.8683028221130371,0.9451020359992981,1.2350196838378906
1780471531636786420,1780471531.636786461,0.8683028221130371,0.9457060098648071,1.2624284029006958
1780471531656495716,1780471531.656495810,0.8683028221130371,0.9457060098648071,1.2624284029006958
1780471531676632172,1780471531.676632166,0.6471723914146423,0.9471760988235474,0.9622188210487366
1780471531696639213,1780471531.696639299,0.7717055082321167,0.9486356973648071,0.9622188210487366
1780471531716835289,1780471531.716835260,0.7717055082321167,0.9486356973648071,0.9622188210487366
1780471531736889404,1780471531.736889362,0.7717055082321167,0.9533410668373108,1.0836011171340942
1780471531756586028,1780471531.756586075,0.7717055082321167,0.9577052593231201,1.1542766094207764
1780471531776531946,1780471531.776531935,0.7847616076469421,0.9595693945884705,1.1542766094207764
1780471531796640400,1780471531.796640396,0.7847616076469421,0.9595693945884705,1.2069076299667358
1780471531816515338,1780471531.816515446,0.82380610704422,0.9580135941505432,1.2398486137390137
1780471531836551277,1780471531.836551189,0.82380610704422,0.9562655687332153,1.2610814571380615
1780471531856557166,1780471531.856557131,0.8683102130889893,0.9562655687332153,1.2610814571380615
1780471531876559854,1780471531.876559973,0.865252673625946,0.9545757174491882,1.2779897451400757
1780471531897170352,1780471531.897170305,0.865252673625946,0.9545757174491882,1.2779897451400757
1780471531929152861,1780471531.929152966,0.9100109934806824,0.9531702995300293,1.2901962995529175
1780471531936945669,1780471531.936945677,0.9100109934806824,0.9522528052330017,1.29752779006958
1780471531957454114,1780471531.957454205,0.9100109934806824,0.9522528052330017,1.29752779006958
1780471531976746908,1780471531.976746798,0.6307481527328491,0.9521205425262451,1.3029615879058838
1780471531997002218,1780471531.997002125,0.5414503812789917,0.9521205425262451,1.3029615879058838
1780471532016835874,1780471532.016835928,0.5414503812789917,0.9514505863189697,1.3069286346435547
1780471532036576757,1780471532.036576748,0.5414503812789917,0.9507558345794678,1.3087056875228882
1780471532056578389,1780471532.056578398,0.7186620831489563,0.9507558345794678,1.3087056875228882
1780471532076723582,1780471532.076723576,0.7186620831489563,0.9500099420547485,1.3112722635269165
1780471532096764161,1780471532.096764088,0.8015059232711792,0.9500099420547485,1.3112722635269165
1780471532116589080,1780471532.116589069,0.8015059232711792,0.9497303366661072,1.3128002882003784
1780471532136880457,1780471532.136880398,0.630772054195404,0.9497303366661072,1.3128002882003784
1780471532156617531,1780471532.156617641,0.630772054195404,0.9497303366661072,1.3128002882003784
1780471532178783666,1780471532.178783655,0.77977454662323,0.9488731026649475,1.1589077711105347
1780471532197813086,1780471532.197813034,0.77977454662323,0.9477797746658325,1.211159110069275
1780471532217241312,1780471532.217241287,0.6402692794799805,0.9470137357711792,1.110478401184082
1780471532236588157,1780471532.236588240,0.6402692794799805,0.9470137357711792,1.110478401184082
1780471532256630048,1780471532.256629944,0.4474453032016754,0.9468622803688049,0.7439396977424622
1780471532277064216,1780471532.277064323,0.4474453032016754,0.9465702772140503,0.7439396977424622
1780471532296743976,1780471532.296743870,0.4186854362487793,0.9465702772140503,0.5955483913421631
1780471532316664708,1780471532.316664696,0.4186854362487793,0.9463450908660889,0.5955483913421631
1780471532336672325,1780471532.336672306,0.4148291051387787,0.9462093710899353,0.5955483913421631
1780471532356607427,1780471532.356607437,0.4148291051387787,0.9462093710899353,0.7188665270805359
1780471532377490100,1780471532.377490044,0.4148291051387787,0.9462157487869263,0.78432297706604
1780471532396694121,1780471532.396694183,0.7540091872215271,0.9462157487869263,0.78432297706604
1780471532416687721,1780471532.416687727,0.7540091872215271,0.9459893703460693,0.9649017453193665
1780471532436625191,1780471532.436625242,0.7540091872215271,0.9462684988975525,0.9706152081489563
1780471532456627368,1780471532.456627369,0.5070281624794006,0.9462684988975525,0.8664678335189819
1780471532478714298,1780471532.478714228,0.5070281624794006,0.9470378756523132,0.8664678335189819
1780471532496647018,1780471532.496647120,0.5017378926277161,0.9470378756523132,1.0016000270843506
1780471532516628970,1780471532.516628981,0.5017378926277161,0.9470378756523132,1.0016000270843506
1780471532536814741,1780471532.536814690,0.6827958822250366,0.948955774307251,0.9945194721221924
1780471532556680911,1780471532.556680918,0.7893598079681396,0.9538639783859253,0.9864363670349121
1780471532577503644,1780471532.577503681,0.7893598079681396,0.9539628028869629,0.9865989089012146
1780471532597790861,1780471532.597790956,0.9242237210273743,0.9539628028869629,0.9865989089012146
1780471532617423161,1780471532.617423058,0.9242237210273743,0.9511173963546753,1.097995638847351
1780471532636661041,1780471532.636661053,0.9242237210273743,0.9477062821388245,1.0602552890777588
1780471532656583821,1780471532.656583786,0.6311860680580139,0.9477062821388245,0.8879418969154358
1780471532677016070,1780471532.677016020,0.5787011384963989,0.9445422291755676,0.8879418969154358
1780471532696695733,1780471532.696695805,0.5787011384963989,0.9426413178443909,0.8640080094337463
1780471532716679861,1780471532.716679811,0.7671458721160889,0.9426413178443909,0.8640080094337463
1780471532737462784,1780471532.737462759,0.7671458721160889,0.9411799311637878,0.9045147895812988
1780471532756870977,1780471532.756870985,0.5699636936187744,0.9410030245780945,0.8763158321380615
1780471532776905347,1780471532.776905298,0.5699636936187744,0.9410030245780945,0.8763158321380615
1780471532796801215,1780471532.796801329,0.4422747790813446,0.9415321946144104,1.0237568616867065
1780471532816628886,1780471532.816628933,0.4422747790813446,0.9415321946144104,1.0237568616867065
1780471532836740861,1780471532.836740971,0.4422747790813446,0.9415321946144104,1.0237568616867065
1780471532856842339,1780471532.856842279,0.44494903087615967,0.9411766529083252,0.8181757926940918
1780471532876753919,1780471532.876753807,0.44494903087615967,0.9411766529083252,0.8181757926940918
1780471532896738463,1780471532.896738529,0.6800717115402222,0.9412044286727905,0.8269824385643005
1780471532917291166,1780471532.917291164,0.6800717115402222,0.9412044286727905,0.8269824385643005
1780471532937220123,1780471532.937220097,0.868249237537384,0.9411076307296753,0.8229779005050659
1780471532956652253,1780471532.956652164,0.868249237537384,0.9407434463500977,0.7089921832084656
1780471532976676223,1780471532.976676226,0.868249237537384,0.9407434463500977,0.7089921832084656
1780471532996607164,1780471532.996607065,0.868249237537384,0.9407434463500977,0.7089921832084656
1780471533016597500,1780471533.016597509,1.037506103515625,0.941984236240387,1.015764594078064
1780471533036872812,1780471533.036872864,1.0666826963424683,0.941984236240387,1.015764594078064
1780471533056963250,1780471533.056963205,1.0666826963424683,0.9424075484275818,0.97174072265625
1780471533076855469,1780471533.076855421,0.7265316247940063,0.9430640339851379,0.9176763296127319
1780471533096574367,1780471533.096574306,0.7265316247940063,0.9430640339851379,0.9176763296127319
1780471533116593953,1780471533.116593838,0.5320413708686829,0.9436798095703125,0.8803973197937012
1780471533136795117,1780471533.136795044,0.5320413708686829,0.9436798095703125,0.8803973197937012
1780471533156808014,1780471533.156807899,0.5320413708686829,0.9436798095703125,0.8803973197937012
1780471533176813232,1780471533.176813126,0.4696751534938812,0.9447981715202332,1.0510497093200684
1780471533196690506,1780471533.196690559,0.4696751534938812,0.9447981715202332,1.0510497093200684
1780471533216705324,1780471533.216705322,0.3964959979057312,0.9464324712753296,1.1475147008895874
1780471533236895159,1780471533.236895084,0.6696900725364685,0.9464324712753296,1.1475147008895874
1780471533257387091,1780471533.257387161,0.6696900725364685,0.9464324712753296,1.1475147008895874
1780471533276822741,1780471533.276822805,0.5361199975013733,0.9479461908340454,1.0134406089782715
1780471533297044098,1780471533.297044039,0.5361199975013733,0.9479461908340454,1.0134406089782715
1780471533316758515,1780471533.316758633,0.4606470763683319,0.9490429759025574,1.126291275024414
1780471533336706898,1780471533.336706877,0.4606470763683319,0.9490429759025574,0.9654533863067627
1780471533356825497,1780471533.356825590,0.6489071846008301,0.9490429759025574,0.9654533863067627
1780471533376803161,1780471533.376803160,0.6489071846008301,0.9508469104766846,0.9654533863067627
1780471533396676819,1780471533.396676779,0.46028757095336914,0.9508469104766846,0.6912519931793213
1780471533416614736,1780471533.416614771,0.46028757095336914,0.9523501992225647,0.6912519931793213
1780471533436573359,1780471533.436573267,0.47026243805885315,0.9523501992225647,0.7284744381904602
1780471533456960357,1780471533.456960440,0.47026243805885315,0.9523501992225647,0.7284744381904602
1780471533476838431,1780471533.476838350,0.47026243805885315,0.9541576504707336,0.7284744381904602
1780471533496822816,1780471533.496822834,0.39019760489463806,0.9560511708259583,0.5248505473136902
1780471533516923430,1780471533.516923428,0.3720836937427521,0.9560511708259583,0.5248505473136902
1780471533536640984,1780471533.536640882,0.3720836937427521,0.9560511708259583,0.7712286114692688
1780471533556696924,1780471533.556696892,0.3297668695449829,0.9581550359725952,0.9285271167755127
1780471533576631161,1780471533.576631069,0.3297668695449829,0.9597858190536499,0.8040828108787537
1780471533596645371,1780471533.596645355,0.3297668695449829,0.9610849022865295,0.8040828108787537
1780471533616756674,1780471533.616756678,0.31628039479255676,0.9610849022865295,0.8040828108787537
1780471533637326114,1780471533.637326002,0.31628039479255676,0.9610849022865295,0.8040828108787537
1780471533656722914,1780471533.656723022,0.3757743537425995,0.9624273180961609,0.792292058467865
1780471533676964368,1780471533.676964283,0.3757743537425995,0.9643985033035278,0.792292058467865
1780471533696623902,1780471533.696623802,0.31901612877845764,0.9643985033035278,0.5361142158508301
1780471533716694979,1780471533.716695070,0.5420852899551392,0.9657068252563477,0.5361142158508301
1780471533736668227,1780471533.736668110,0.5420852899551392,0.9664524793624878,0.5361142158508301
1780471533756717734,1780471533.756717682,0.4723455607891083,0.9664524793624878,0.5361142158508301
1780471533776873808,1780471533.776873827,0.4723455607891083,0.9681310653686523,0.5361142158508301
1780471533796678918,1780471533.796679020,0.44555383920669556,0.969231367111206,0.8617555499076843
1780471533816753323,1780471533.816753387,0.44555383920669556,0.9707180857658386,0.8335219025611877
1780471533837252391,1780471533.837252378,0.6377314329147339,0.9707180857658386,0.8335219025611877
1780471533856539874,1780471533.856539965,0.6377314329147339,0.9724661111831665,0.9969209432601929
1780471533877160516,1780471533.877160549,0.4677004814147949,0.9724661111831665,1.0537493228912354
1780471533896857493,1780471533.896857500,0.4677004814147949,0.9738178253173828,0.9865579605102539
1780471533916845589,1780471533.916845560,0.43565133213996887,0.9752196669578552,0.9865579605102539
1780471533936784979,1780471533.936784983,0.43565133213996887,0.9752196669578552,1.0825597047805786
1780471533957076484,1780471533.957076550,0.40879517793655396,0.9770612716674805,1.1444238424301147
1780471533976648525,1780471533.976648569,0.40879517793655396,0.9770612716674805,1.1444238424301147
1780471533996890459,1780471533.996890545,0.3629082143306732,0.9776327610015869,1.1932051181793213
1780471534016662064,1780471534.016662121,0.3629082143306732,0.9776327610015869,1.1932051181793213
1780471534036630511,1780471534.036630392,0.37370768189430237,0.978362500667572,1.2274501323699951
1780471534056724150,1780471534.056724072,0.37370768189430237,0.9792953729629517,1.2474029064178467
1780471534077010278,1780471534.077010393,0.4086991548538208,0.9792953729629517,1.2474029064178467
1780471534096707703,1780471534.096707821,0.4086991548538208,0.9804398417472839,1.2615835666656494
1780471534116739098,1780471534.116739035,0.4086991548538208,0.9804398417472839,1.2615835666656494
1780471534136768573,1780471534.136768579,0.6467479467391968,0.9818283319473267,1.1383570432662964
1780471534156831649,1780471534.156831741,0.6551634669303894,0.9818283319473267,1.1383570432662964
1780471534176821378,1780471534.176821470,0.6551634669303894,0.9837701916694641,1.1935216188430786
1780471534196761664,1780471534.196761608,0.5584894418716431,0.9853416681289673,1.2218174934387207
1780471534216717566,1780471534.216717482,0.5584894418716431,0.9866164326667786,1.2401478290557861
1780471534236851495,1780471534.236851454,0.49082207679748535,0.9874734282493591,1.251907229423523
1780471534256758755,1780471534.256758690,0.49082207679748535,0.9874734282493591,1.251907229423523
1780471534277242942,1780471534.277242899,0.49082207679748535,0.9874734282493591,1.251907229423523
1780471534297112152,1780471534.297112226,0.6822811365127563,0.9891298413276672,1.2667840719223022
1780471534316672546,1780471534.316672564,0.6822811365127563,0.9891298413276672,1.2667840719223022
1780471534336755463,1780471534.336755514,0.6822811365127563,0.9899581074714661,1.2712465524673462
1780471534357224034,1780471534.357223988,0.8123831748962402,0.9910601377487183,1.2736483812332153
1780471534376827502,1780471534.376827478,0.8123831748962402,0.9910601377487183,1.0072166919708252
1780471534396648101,1780471534.396648169,0.5478771924972534,0.9922434091567993,1.0072166919708252
1780471534416757228,1780471534.416757345,0.5478771924972534,0.9937594532966614,1.0072166919708252
1780471534436627782,1780471534.436627865,0.5478771924972534,0.9937594532966614,1.0072166919708252
1780471534456759950,1780471534.456759930,0.5401142239570618,0.9955925345420837,1.1519352197647095
1780471534478173533,1780471534.478173494,0.5786017179489136,0.9955925345420837,1.1519352197647095
1780471534496806995,1780471534.496807098,0.5786017179489136,0.9955925345420837,1.1519352197647095
1780471534517047393,1780471534.517047405,0.5230227708816528,0.9976511001586914,1.1972596645355225
1780471534536763475,1780471534.536763430,0.5230227708816528,0.9992588758468628,1.1972596645355225
1780471534556743059,1780471534.556743145,0.7601352334022522,0.9992588758468628,1.2238681316375732
1780471534579073939,1780471534.579073906,0.7601352334022522,1.000854730606079,0.8187587261199951
1780471534596863548,1780471534.596863508,0.7601352334022522,1.000854730606079,0.8187587261199951
1780471534617365721,1780471534.617365837,0.7812957763671875,1.0025010108947754,0.9559735655784607
1780471534638306765,1780471534.638306856,0.8031010627746582,1.0027412176132202,1.0451240539550781
1780471534656721560,1780471534.656721592,0.8031010627746582,1.0027412176132202,1.0451240539550781
1780471534676756635,1780471534.676756620,0.6131864786148071,1.0036009550094604,0.6675109267234802
1780471534696795262,1780471534.696795225,0.6131864786148071,1.0052273273468018,0.6675109267234802
1780471534716829569,1780471534.716829538,0.5523214340209961,1.0052273273468018,0.6675109267234802
1780471534736815521,1780471534.736815453,0.5523214340209961,1.0052273273468018,0.6151009798049927
1780471534757223673,1780471534.757223606,0.5523214340209961,1.0052273273468018,0.6151009798049927
1780471534777346881,1780471534.777346849,0.5384136438369751,1.009914517402649,0.48115116357803345
1780471534796732960,1780471534.796732903,0.4053939878940582,1.009914517402649,0.48115116357803345
1780471534817243069,1780471534.817243099,0.4053939878940582,1.0121668577194214,0.48115116357803345
1780471534836764804,1780471534.836764812,0.391462504863739,1.0121668577194214,0.7508543729782104
1780471534856691074,1780471534.856691122,0.391462504863739,1.0140315294265747,0.9055096507072449
1780471534878364126,1780471534.878364086,0.5979897975921631,1.015099287033081,1.0053212642669678
1780471534897040535,1780471534.897040606,0.5979897975921631,1.015099287033081,1.0053212642669678
1780471534917219138,1780471534.917219162,0.5979897975921631,1.015099287033081,1.0053212642669678
1780471534936706119,1780471534.936706066,0.47262778878211975,1.0160104036331177,1.0845025777816772
1780471534956832463,1780471534.956832409,0.4059341251850128,1.0170977115631104,0.9804500937461853
1780471534976900628,1780471534.976900578,0.35946595668792725,1.0175188779830933,0.6316731572151184
1780471534997017019,1780471534.997016907,0.35946595668792725,1.0175188779830933,0.6316731572151184
1780471535016780912,1780471535.016780853,0.35946595668792725,1.019402265548706,0.6316731572151184
1780471535036787857,1780471535.036787748,0.38593804836273193,1.0207279920578003,0.5215630531311035
1780471535056770098,1780471535.056770086,0.38593804836273193,1.0207279920578003,0.5215630531311035
1780471535077048738,1780471535.077048779,0.4271996021270752,1.0231876373291016,0.38031989336013794
1780471535096891195,1780471535.096891165,0.4271996021270752,1.0231876373291016,0.38031989336013794
1780471535116782454,1780471535.116782427,0.4291062653064728,1.0239633321762085,0.6611531376838684
1780471535136768407,1780471535.136768341,0.4291062653064728,1.0247198343276978,0.6611531376838684
1780471535156778169,1780471535.156778097,0.49610090255737305,1.0247284173965454,0.6611531376838684
1780471535176799259,1780471535.176799297,0.49610090255737305,1.0247284173965454,0.859879195690155
1780471535196743289,1780471535.196743250,0.6588540077209473,1.0247353315353394,0.9742429852485657
1780471535217467682,1780471535.217467785,0.503746509552002,1.0247353315353394,0.7430019974708557
1780471535237375967,1780471535.237375975,0.503746509552002,1.0251988172531128,0.7430019974708557
1780471535257436323,1780471535.257436275,0.503746509552002,1.0284327268600464,0.7430019974708557
1780471535277400675,1780471535.277400732,0.5649424195289612,1.029190182685852,0.9109614491462708
1780471535296922058,1780471535.296921968,0.5649424195289612,1.029190182685852,0.9109614491462708
1780471535316846151,1780471535.316846132,0.4927172064781189,1.0292552709579468,0.5522966980934143
1780471535336811270,1780471535.336811304,0.6254023909568787,1.0292552709579468,0.5522966980934143
1780471535357000882,1780471535.357000828,0.6254023909568787,1.030791163444519,0.5522966980934143
1780471535376758150,1780471535.376758099,0.5421186685562134,1.0320954322814941,0.5522966980934143
1780471535396882350,1780471535.396882296,0.5421186685562134,1.0320954322814941,0.5522966980934143
1780471535416939795,1780471535.416939735,0.6321601867675781,1.0338629484176636,0.9541729092597961
1780471535436734953,1780471535.436734915,0.6321601867675781,1.0338629484176636,0.9541729092597961
1780471535456931509,1780471535.456931591,0.6037294864654541,1.0350775718688965,1.0472925901412964
1780471535476863986,1780471535.476864100,0.6037294864654541,1.0360870361328125,1.1009525060653687
1780471535497128546,1780471535.497128487,0.6037294864654541,1.0360870361328125,1.1009525060653687
1780471535516903319,1780471535.516903400,0.47083669900894165,1.0365099906921387,1.1419720649719238
1780471535536803923,1780471535.536803961,0.47083669900894165,1.0367624759674072,1.166185736656189
1780471535557018592,1780471535.557018518,0.47083669900894165,1.0367624759674072,1.166185736656189
1780471535577376309,1780471535.577376366,0.45530813932418823,1.0367624759674072,0.727108895778656
1780471535597150122,1780471535.597150087,0.45530813932418823,1.0372295379638672,0.727108895778656
1780471535616776407,1780471535.616776466,0.5810582637786865,1.0372295379638672,0.8973563313484192
1780471535637275251,1780471535.637275219,0.5810582637786865,1.0372295379638672,0.8973563313484192
1780471535656769337,1780471535.656769276,0.5810582637786865,1.037541389465332,0.8973563313484192
1780471535676925219,1780471535.676925182,0.5773478746414185,1.037541389465332,0.7000767588615417
1780471535696797245,1780471535.696797132,0.6964874267578125,1.037541389465332,0.7000767588615417
1780471535716950087,1780471535.716950178,0.6964874267578125,1.037541389465332,0.7000767588615417
1780471535737123794,1780471535.737123728,0.5494983196258545,1.037541389465332,0.7000767588615417
1780471535756785921,1780471535.756785870,0.5494983196258545,1.037541389465332,0.9114070534706116
1780471535776972428,1780471535.776972532,0.5494983196258545,1.039265751838684,1.01506507396698
1780471535796914186,1780471535.796914101,0.6245110630989075,1.039265751838684,0.6722856163978577
1780471535816717217,1780471535.816717148,0.6245110630989075,1.041202425956726,0.6722856163978577
1780471535836870379,1780471535.836870432,0.4957568943500519,1.041202425956726,0.6722856163978577
1780471535856752101,1780471535.856752157,0.4957568943500519,1.041202425956726,0.6722856163978577
1780471535876833163,1780471535.876833200,0.4957568943500519,1.041202425956726,0.6722856163978577
1780471535897073050,1780471535.897073030,0.4957568943500519,1.041938304901123,0.3515586256980896
1780471535916866608,1780471535.916866541,0.4416336417198181,1.041938304901123,0.6318332552909851
1780471535936991128,1780471535.936991215,0.3808371126651764,1.0422313213348389,0.8060443997383118
1780471535956788974,1780471535.956789017,0.3808371126651764,1.0422313213348389,0.8060443997383118
1780471535977019132,1780471535.977019072,0.5835265517234802,1.0422313213348389,0.8060443997383118
1780471535996980347,1780471535.996980429,0.5835265517234802,1.042678952217102,0.9600067734718323
1780471536016720046,1780471536.016720057,0.4625532031059265,1.0437958240509033,0.9022951126098633
1780471536036908890,1780471536.036908865,0.4625532031059265,1.0445576906204224,0.5689851641654968
1780471536057046531,1780471536.057046413,0.37624382972717285,1.0445576906204224,0.5689851641654968
1780471536078631547,1780471536.078631639,0.37624382972717285,1.0470306873321533,0.4909389317035675
1780471536096871325,1780471536.096871376,0.37624382972717285,1.0473072528839111,0.4909389317035675
1780471536117154382,1780471536.117154360,0.5760490298271179,1.0473072528839111,0.4909389317035675
1780471536136974533,1780471536.136974573,0.5760490298271179,1.0484074354171753,0.34745264053344727
1780471536156747450,1780471536.156747341,0.6542790532112122,1.0475631952285767,0.5756286382675171
1780471536177979391,1780471536.177979469,0.6542790532112122,1.0475631952285767,0.5756286382675171
1780471536196964361,1780471536.196964264,0.6542790532112122,1.0475631952285767,0.5756286382675171
1780471536216985132,1780471536.216985226,0.47367268800735474,1.0506781339645386,0.906361997127533
1780471536237022927,1780471536.237022877,0.47367268800735474,1.0506781339645386,0.906361997127533
1780471536256807877,1780471536.256807804,0.4556024372577667,1.049318790435791,1.0084033012390137
1780471536276852329,1780471536.276852369,0.4556024372577667,1.0467935800552368,1.0697764158248901
1780471536296739748,1780471536.296739817,0.4556024372577667,1.0467935800552368,1.0697764158248901
1780471536316841963,1780471536.316842079,0.42684251070022583,1.0448493957519531,0.8151738047599792
1780471536337306950,1780471536.337306976,0.5431064963340759,1.042975664138794,0.8151738047599792
1780471536356914034,1780471536.356914043,0.5431064963340759,1.042975664138794,0.8151738047599792
1780471536376871058,1780471536.376871109,0.5638288259506226,1.042087435722351,0.71462482213974
1780471536396840625,1780471536.396840572,0.5638288259506226,1.042087435722351,0.71462482213974
1780471536416837843,1780471536.416837931,0.47248363494873047,1.04216468334198,0.42925283312797546
