bag_time_ns,bag_time_sec,stamp.sec,stamp.nanosec,level,name,msg,file,function,line
1780471567691243265,1780471567.691243172,1780471567,690537403,20,laica_velocity_predictor,Admittance force raw=-2.482 zeroed=-2.933 filtered=-6.944 eff=-1.944 adm_vx=-0.038 cmd_vx=0.462,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471568322495130,1780471568.322495222,1780471568,321567687,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471568531092373,1780471568.531092405,1780471568,529775437,20,laica_velocity_predictor,Admittance force raw=-5.426 zeroed=-5.877 filtered=-7.606 eff=-2.606 adm_vx=-0.038 cmd_vx=0.462,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471568690917762,1780471568.690917730,1780471568,690615729,20,laica_velocity_predictor,Admittance force raw=-3.473 zeroed=-3.924 filtered=-7.671 eff=-2.671 adm_vx=-0.039 cmd_vx=0.461,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471569530366181,1780471569.530366182,1780471569,529839721,20,laica_velocity_predictor,Admittance force raw=-6.671 zeroed=-7.123 filtered=-7.212 eff=-2.212 adm_vx=-0.035 cmd_vx=0.465,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471569710991046,1780471569.710991144,1780471569,710492427,20,laica_velocity_predictor,Admittance force raw=-8.370 zeroed=-8.821 filtered=-7.398 eff=-2.398 adm_vx=-0.033 cmd_vx=0.467,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471570530307874,1780471570.530307770,1780471570,529890412,20,laica_velocity_predictor,Admittance force raw=-11.200 zeroed=-11.652 filtered=-8.569 eff=-3.569 adm_vx=-0.034 cmd_vx=0.466,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471570710845920,1780471570.710845947,1780471570,710545743,20,laica_velocity_predictor,Admittance force raw=-11.427 zeroed=-11.878 filtered=-8.968 eff=-3.968 adm_vx=-0.038 cmd_vx=0.462,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471571531229981,1780471571.531229973,1780471571,530137953,20,laica_velocity_predictor,Admittance force raw=-8.709 zeroed=-9.161 filtered=-9.377 eff=-4.377 adm_vx=-0.052 cmd_vx=0.448,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471571711082614,1780471571.711082697,1780471571,710588699,20,laica_velocity_predictor,Admittance force raw=-1.746 zeroed=-2.197 filtered=-7.341 eff=-2.341 adm_vx=-0.046 cmd_vx=0.454,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471572550420103,1780471572.550420046,1780471572,550015089,20,laica_velocity_predictor,Admittance force raw=-7.124 zeroed=-7.576 filtered=-8.453 eff=-3.453 adm_vx=-0.041 cmd_vx=0.459,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471572710954848,1780471572.710954905,1780471572,710651055,20,laica_velocity_predictor,Admittance force raw=-6.926 zeroed=-7.378 filtered=-8.420 eff=-3.420 adm_vx=-0.044 cmd_vx=0.456,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471573550514468,1780471573.550514460,1780471573,550097453,20,laica_velocity_predictor,Admittance force raw=-6.417 zeroed=-6.868 filtered=-5.727 eff=-0.727 adm_vx=-0.025 cmd_vx=0.475,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471573712326852,1780471573.712326765,1780471573,710707403,20,laica_velocity_predictor,Admittance force raw=-7.549 zeroed=-8.000 filtered=-5.752 eff=-0.752 adm_vx=-0.017 cmd_vx=0.483,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471574550711918,1780471574.550711870,1780471574,550207922,20,laica_velocity_predictor,Admittance force raw=-18.221 zeroed=-18.672 filtered=-8.844 eff=-3.844 adm_vx=-0.023 cmd_vx=0.477,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471574711202439,1780471574.711202383,1780471574,710842195,20,laica_velocity_predictor,Admittance force raw=-8.257 zeroed=-8.708 filtered=-8.663 eff=-3.663 adm_vx=-0.033 cmd_vx=0.467,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471575550671026,1780471575.550671101,1780471575,550185720,20,laica_velocity_predictor,Admittance force raw=-4.775 zeroed=-5.226 filtered=-8.046 eff=-3.046 adm_vx=-0.020 cmd_vx=0.480,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471575711622758,1780471575.711622715,1780471575,710886077,20,laica_velocity_predictor,Admittance force raw=-5.171 zeroed=-5.623 filtered=-11.296 eff=-6.296 adm_vx=-0.041 cmd_vx=0.459,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471576551860322,1780471576.551860332,1780471576,550238985,20,laica_velocity_predictor,Admittance force raw=-2.765 zeroed=-3.217 filtered=-6.332 eff=-1.332 adm_vx=-0.060 cmd_vx=0.440,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471576711469581,1780471576.711469650,1780471576,711047221,20,laica_velocity_predictor,Admittance force raw=1.509 zeroed=1.058 filtered=-5.308 eff=-0.308 adm_vx=-0.041 cmd_vx=0.459,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471577550700920,1780471577.550700903,1780471577,550300450,20,laica_velocity_predictor,Admittance force raw=-7.124 zeroed=-7.576 filtered=-3.934 eff=0.000 adm_vx=-0.007 cmd_vx=0.493,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471577732257047,1780471577.732257128,1780471577,730879723,20,laica_velocity_predictor,Admittance force raw=-7.294 zeroed=-7.746 filtered=-3.173 eff=0.000 adm_vx=-0.003 cmd_vx=0.497,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471578323512048,1780471578.323512077,1780471578,322051103,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471578550952067,1780471578.550951958,1780471578,550352098,20,laica_velocity_predictor,Admittance force raw=-0.699 zeroed=-1.150 filtered=-0.930 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471578731241790,1780471578.731241703,1780471578,730973743,20,laica_velocity_predictor,Admittance force raw=-1.350 zeroed=-1.801 filtered=-1.413 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471579550966121,1780471579.550966024,1780471579,550415274,20,laica_velocity_predictor,Admittance force raw=-0.189 zeroed=-0.641 filtered=-2.284 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471579731555061,1780471579.731554985,1780471579,731021400,20,laica_velocity_predictor,Admittance force raw=-0.132 zeroed=-0.584 filtered=-1.622 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471580551185889,1780471580.551185846,1780471580,550552670,20,laica_velocity_predictor,Admittance force raw=4.340 zeroed=3.889 filtered=0.130 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471580731460510,1780471580.731460571,1780471580,731093065,20,laica_velocity_predictor,Admittance force raw=-3.784 zeroed=-4.236 filtered=-0.272 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471581570998195,1780471581.570998192,1780471581,570523833,20,laica_velocity_predictor,Admittance force raw=-7.068 zeroed=-7.519 filtered=-4.245 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471581732431848,1780471581.732431889,1780471581,731137185,20,laica_velocity_predictor,Admittance force raw=-2.878 zeroed=-3.330 filtered=-2.166 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471582571051249,1780471582.571051359,1780471582,570580791,20,laica_velocity_predictor,Admittance force raw=5.076 zeroed=4.625 filtered=3.927 eff=0.000 adm_vx=0.017 cmd_vx=0.517,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471582731717053,1780471582.731717110,1780471582,731190112,20,laica_velocity_predictor,Admittance force raw=6.010 zeroed=5.559 filtered=2.836 eff=0.000 adm_vx=0.009 cmd_vx=0.509,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471583571090070,1780471583.571089983,1780471583,570619004,20,laica_velocity_predictor,Admittance force raw=-7.124 zeroed=-7.576 filtered=-9.400 eff=-4.400 adm_vx=-0.020 cmd_vx=0.480,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471583732269759,1780471583.732269764,1780471583,731236102,20,laica_velocity_predictor,Admittance force raw=-8.823 zeroed=-9.274 filtered=-12.948 eff=-7.948 adm_vx=-0.055 cmd_vx=0.445,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471584571934190,1780471584.571934223,1780471584,570672489,20,laica_velocity_predictor,Admittance force raw=-32.317 zeroed=-32.769 filtered=-34.531 eff=-29.531 adm_vx=-0.327 cmd_vx=0.173,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471584731704075,1780471584.731703997,1780471584,731302773,20,laica_velocity_predictor,Admittance force raw=-33.223 zeroed=-33.675 filtered=-33.185 eff=-28.185 adm_vx=-0.347 cmd_vx=0.153,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471585571245210,1780471585.571245193,1780471585,570740958,20,laica_velocity_predictor,Admittance force raw=-40.243 zeroed=-40.695 filtered=-34.622 eff=-29.622 adm_vx=-0.377 cmd_vx=0.123,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471585731680860,1780471585.731680870,1780471585,731359595,20,laica_velocity_predictor,Admittance force raw=-39.083 zeroed=-39.534 filtered=-33.086 eff=-28.086 adm_vx=-0.363 cmd_vx=0.137,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471586572286603,1780471586.572286606,1780471586,570808954,20,laica_velocity_predictor,Admittance force raw=-19.183 zeroed=-19.635 filtered=-21.609 eff=-16.609 adm_vx=-0.267 cmd_vx=0.233,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471586731925123,1780471586.731925011,1780471586,731631347,20,laica_velocity_predictor,Admittance force raw=-27.024 zeroed=-27.476 filtered=-21.536 eff=-16.536 adm_vx=-0.230 cmd_vx=0.270,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471587571555779,1780471587.571555853,1780471587,570850076,20,laica_velocity_predictor,Admittance force raw=-9.559 zeroed=-10.010 filtered=-15.280 eff=-10.280 adm_vx=-0.183 cmd_vx=0.317,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471587751864971,1780471587.751864910,1780471587,751474773,20,laica_velocity_predictor,Admittance force raw=-3.190 zeroed=-3.641 filtered=-8.611 eff=-3.611 adm_vx=-0.127 cmd_vx=0.373,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471588324282725,1780471588.324282646,1780471588,322689838,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471588572229231,1780471588.572229147,1780471588,570907750,20,laica_velocity_predictor,Admittance force raw=-46.188 zeroed=-46.639 filtered=-53.065 eff=-48.065 adm_vx=-0.573 cmd_vx=0.058,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471588751881556,1780471588.751881599,1780471588,751520448,20,laica_velocity_predictor,Admittance force raw=-45.424 zeroed=-45.875 filtered=-45.690 eff=-40.690 adm_vx=-0.559 cmd_vx=-0.032,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471589571407152,1780471589.571407080,1780471589,570966392,20,laica_velocity_predictor,Admittance force raw=-12.333 zeroed=-12.784 filtered=-20.698 eff=-15.698 adm_vx=-0.352 cmd_vx=0.133,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471589751982057,1780471589.751981974,1780471589,751578931,20,laica_velocity_predictor,Admittance force raw=-18.107 zeroed=-18.559 filtered=-16.350 eff=-11.350 adm_vx=-0.250 cmd_vx=0.223,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471590571578703,1780471590.571578741,1780471590,571178713,20,laica_velocity_predictor,Admittance force raw=-40.074 zeroed=-40.525 filtered=-37.334 eff=-32.334 adm_vx=-0.375 cmd_vx=0.125,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471590752358164,1780471590.752358198,1780471590,751639885,20,laica_velocity_predictor,Admittance force raw=-21.363 zeroed=-21.814 filtered=-31.199 eff=-26.199 adm_vx=-0.361 cmd_vx=0.139,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471591591652218,1780471591.591652155,1780471591,591065817,20,laica_velocity_predictor,Admittance force raw=-27.420 zeroed=-27.872 filtered=-28.111 eff=-23.111 adm_vx=-0.277 cmd_vx=0.223,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471591752286606,1780471591.752286673,1780471591,751981662,20,laica_velocity_predictor,Admittance force raw=-26.316 zeroed=-26.768 filtered=-30.601 eff=-25.601 adm_vx=-0.295 cmd_vx=0.205,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471592592036050,1780471592.592036009,1780471592,591102847,20,laica_velocity_predictor,Admittance force raw=-27.251 zeroed=-27.702 filtered=-30.440 eff=-25.440 adm_vx=-0.347 cmd_vx=0.153,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471592772312863,1780471592.772312880,1780471592,771759521,20,laica_velocity_predictor,Admittance force raw=-31.950 zeroed=-32.401 filtered=-29.226 eff=-24.226 adm_vx=-0.328 cmd_vx=0.172,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471593591627911,1780471593.591627836,1780471593,591154349,20,laica_velocity_predictor,Admittance force raw=-51.085 zeroed=-51.537 filtered=-35.693 eff=-30.693 adm_vx=-0.323 cmd_vx=0.177,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471593772092223,1780471593.772092104,1780471593,771798799,20,laica_velocity_predictor,Admittance force raw=-42.083 zeroed=-42.535 filtered=-36.128 eff=-31.128 adm_vx=-0.352 cmd_vx=0.148,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471594591618424,1780471594.591618538,1780471594,591221666,20,laica_velocity_predictor,Admittance force raw=-26.090 zeroed=-26.541 filtered=-27.875 eff=-22.875 adm_vx=-0.249 cmd_vx=0.251,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471594772466055,1780471594.772465944,1780471594,772148853,20,laica_velocity_predictor,Admittance force raw=-29.911 zeroed=-30.363 filtered=-28.851 eff=-23.851 adm_vx=-0.270 cmd_vx=0.230,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471595591601936,1780471595.591601849,1780471595,591262174,20,laica_velocity_predictor,Admittance force raw=-19.410 zeroed=-19.861 filtered=-22.596 eff=-17.596 adm_vx=-0.261 cmd_vx=0.239,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471595792539472,1780471595.792539358,1780471595,791908013,20,laica_velocity_predictor,Admittance force raw=-25.779 zeroed=-26.230 filtered=-25.024 eff=-20.024 adm_vx=-0.250 cmd_vx=0.250,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471595995364727,1780471595.995364666,1780471595,993502033,30,laica_velocity_predictor,Switch 1 pressed; shutting down admittance predictor,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,switchCallback,543
1780471595998788403,1780471595.998788357,1780471595,997588273,30,laica_velocity_predictor,Switch 1 pressed; shutting down admittance predictor,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,switchCallback,543
1780471598323495126,1780471598.323495150,1780471598,323173156,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471608324197998,1780471608.324198008,1780471608,323674129,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471618325227410,1780471618.325227499,1780471618,324239100,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471626824437548,1780471626.824437618,1780471626,821779066,20,unitree_ros_node,Robot battery level is at: 15%,/home/artemis/Documents/LAICA_ws/src/unitree_ros/src/unitree_ros.cpp,check_robot_battery_callback_,156
1780471628325268769,1780471628.325268745,1780471628,324759717,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471638325800532,1780471638.325800419,1780471638,325407582,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471648326718700,1780471648.326718807,1780471648,325929601,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471658326846963,1780471658.326847076,1780471658,326565860,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471668327178345,1780471668.327178240,1780471668,326975486,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471678329502237,1780471678.329502344,1780471678,327599155,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471686825998802,1780471686.825998783,1780471686,825165251,20,unitree_ros_node,Robot battery level is at: 10%,/home/artemis/Documents/LAICA_ws/src/unitree_ros/src/unitree_ros.cpp,check_robot_battery_callback_,156
1780471688328362187,1780471688.328362226,1780471688,328072091,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
