bag_time_ns,bag_time_sec,header.stamp.sec,header.stamp.nanosec,header.frame_id,angle_deg,rev,rpm
1780471552781930441,1780471552.781930447,1780471552,780476057,encoder,0.0,0.0,0
1780471552791411182,1780471552.791411161,1780471552,790602978,encoder,0.0,0.0,0
1780471552801021307,1780471552.801021338,1780471552,800477822,encoder,0.0,0.0,0
1780471552811007485,1780471552.811007500,1780471552,810548035,encoder,0.0,0.0,0
1780471552821179368,1780471552.821179390,1780471552,820733776,encoder,0.0,0.0,0
1780471552831015713,1780471552.831015825,1780471552,830527911,encoder,0.0,0.0,0
1780471552841443355,1780471552.841443300,1780471552,840463429,encoder,0.0,0.0,0
1780471552851057512,1780471552.851057529,1780471552,850529675,encoder,0.0,0.0,0
1780471552861184625,1780471552.861184597,1780471552,860498827,encoder,0.0,0.0,0
1780471552871548263,1780471552.871548176,1780471552,870496493,encoder,0.0,0.0,0
1780471552881254841,1780471552.881254911,1780471552,880499280,encoder,0.0,0.0,0
1780471552891602542,1780471552.891602516,1780471552,890560757,encoder,0.0,0.0,0
1780471552901137751,1780471552.901137829,1780471552,900489811,encoder,0.0,0.0,0
1780471552911194908,1780471552.911194801,1780471552,910554265,encoder,0.0,0.0,0
1780471552921796095,1780471552.921796083,1780471552,920494520,encoder,0.0,0.0,0
1780471552931304742,1780471552.931304693,1780471552,930499610,encoder,0.0,0.0,0
1780471552941177249,1780471552.941177368,1780471552,940511901,encoder,0.0,0.0,0
1780471552951077630,1780471552.951077700,1780471552,950506079,encoder,0.0,0.0,0
1780471552961247433,1780471552.961247444,1780471552,960609383,encoder,0.0,0.0,0
1780471552971191913,1780471552.971191883,1780471552,970698094,encoder,0.0,0.0,0
1780471552980998848,1780471552.980998755,1780471552,980482692,encoder,0.0,0.0,0
1780471552991637125,1780471552.991637230,1780471552,990938495,encoder,0.0,0.0,0
1780471553000945409,1780471553.000945330,1780471553,533803,encoder,0.0,0.0,0
1780471553011152943,1780471553.011152983,1780471553,10476938,encoder,0.0,0.0,0
1780471553020947558,1780471553.020947456,1780471553,20518350,encoder,0.0,0.0,0
1780471553030957161,1780471553.030957222,1780471553,30479503,encoder,0.0,0.0,0
1780471553041434437,1780471553.041434526,1780471553,40600951,encoder,0.0,0.0,0
1780471553051033233,1780471553.051033258,1780471553,50565880,encoder,0.0,0.0,0
1780471553061269248,1780471553.061269283,1780471553,60663327,encoder,0.0,0.0,0
1780471553071110586,1780471553.071110487,1780471553,70586973,encoder,0.0,0.0,0
1780471553081782369,1780471553.081782341,1780471553,80517372,encoder,0.0,0.0,0
1780471553093771952,1780471553.093771935,1780471553,90834159,encoder,0.0,0.0,0
1780471553101005979,1780471553.101006031,1780471553,100507423,encoder,0.0,0.0,0
1780471553111345615,1780471553.111345530,1780471553,110589702,encoder,0.0,0.0,0
1780471553121209994,1780471553.121210098,1780471553,120524357,encoder,0.0,0.0,0
1780471553131258031,1780471553.131258011,1780471553,130599947,encoder,0.0,0.0,0
1780471553141484798,1780471553.141484737,1780471553,140505512,encoder,0.0,0.0,0
1780471553151276948,1780471553.151277065,1780471553,150653810,encoder,0.0,0.0,0
1780471553161124750,1780471553.161124706,1780471553,160521197,encoder,0.0,0.0,0
1780471553171387039,1780471553.171386957,1780471553,170567826,encoder,0.0,0.0,0
1780471553181040814,1780471553.181040764,1780471553,180528818,encoder,0.0,0.0,0
1780471553191433702,1780471553.191433668,1780471553,190563990,encoder,0.0,0.0,0
1780471553201022034,1780471553.201022148,1780471553,200504405,encoder,0.0,0.0,0
1780471553211253472,1780471553.211253405,1780471553,210599773,encoder,0.0,0.0,0
1780471553221260547,1780471553.221260548,1780471553,220441846,encoder,0.0,0.0,0
1780471553231264229,1780471553.231264114,1780471553,230547742,encoder,0.0,0.0,0
1780471553241005497,1780471553.241005421,1780471553,240525311,encoder,0.0,0.0,0
1780471553251431955,1780471553.251431942,1780471553,250564004,encoder,0.0,0.0,0
1780471553261184744,1780471553.261184692,1780471553,260523780,encoder,0.0,0.0,0
1780471553271440312,1780471553.271440268,1780471553,270697327,encoder,0.0,0.0,0
1780471553281358998,1780471553.281358957,1780471553,280518344,encoder,0.0,0.0,0
1780471553291138604,1780471553.291138649,1780471553,290521930,encoder,0.0,0.0,0
1780471553301319928,1780471553.301319838,1780471553,300500491,encoder,0.0,0.0,0
1780471553311372669,1780471553.311372757,1780471553,310539791,encoder,0.0,0.0,0
1780471553321631757,1780471553.321631670,1780471553,320505488,encoder,0.0,0.0,0
1780471553332043942,1780471553.332043886,1780471553,331101747,encoder,0.0,0.0,0
1780471553342218418,1780471553.342218399,1780471553,340498740,encoder,0.0,0.0,0
1780471553351235038,1780471553.351235151,1780471553,350581594,encoder,0.0,0.0,0
1780471553361315365,1780471553.361315250,1780471553,360511801,encoder,0.0,0.0,0
1780471553371783169,1780471553.371783257,1780471553,370610688,encoder,0.0,0.0,0
1780471553381264902,1780471553.381264925,1780471553,380506141,encoder,0.0,0.0,0
1780471553391305291,1780471553.391305208,1780471553,390566402,encoder,0.0,0.0,0
1780471553401279596,1780471553.401279688,1780471553,400507969,encoder,0.0,0.0,0
1780471553411421430,1780471553.411421537,1780471553,410586632,encoder,0.0,0.0,0
1780471553421139112,1780471553.421139002,1780471553,420546696,encoder,0.0,0.0,0
1780471553431354134,1780471553.431354046,1780471553,430504360,encoder,0.0,0.0,0
1780471553441727021,1780471553.441726923,1780471553,440532780,encoder,0.0,0.0,0
1780471553451230836,1780471553.451230764,1780471553,450498700,encoder,0.0,0.0,0
1780471553461489956,1780471553.461489916,1780471553,460512463,encoder,0.0,0.0,0
1780471553471398306,1780471553.471398354,1780471553,470510225,encoder,0.0,0.0,0
1780471553481269565,1780471553.481269598,1780471553,480505843,encoder,0.0,0.0,0
1780471553491227325,1780471553.491227388,1780471553,490505077,encoder,0.0,0.0,0
1780471553501282402,1780471553.501282454,1780471553,500510712,encoder,0.0,0.0,0
1780471553511042231,1780471553.511042118,1780471553,510548316,encoder,0.0,0.0,0
1780471553520915474,1780471553.520915508,1780471553,520509500,encoder,0.0,0.0,0
1780471553530888851,1780471553.530888796,1780471553,530512126,encoder,0.0,0.0,0
1780471553541532824,1780471553.541532755,1780471553,540522785,encoder,0.0,0.0,0
1780471553551206345,1780471553.551206350,1780471553,550506018,encoder,0.0,0.0,0
1780471553561037378,1780471553.561037302,1780471553,560544519,encoder,0.0,0.0,0
1780471553571111880,1780471553.571111917,1780471553,570505127,encoder,0.0,0.0,0
1780471553580970338,1780471553.580970287,1780471553,580499337,encoder,0.0,0.0,0
1780471553591252660,1780471553.591252565,1780471553,590573903,encoder,0.0,0.0,0
1780471553601063244,1780471553.601063251,1780471553,600528207,encoder,0.0,0.0,0
1780471553610919814,1780471553.610919714,1780471553,610514864,encoder,0.0,0.0,0
1780471553621300093,1780471553.621299982,1780471553,620534547,encoder,0.0,0.0,0
1780471553631202394,1780471553.631202459,1780471553,630552375,encoder,0.0,0.0,0
1780471553641341188,1780471553.641341209,1780471553,640542520,encoder,0.0,0.0,0
1780471553651405930,1780471553.651405811,1780471553,650531898,encoder,0.0,0.0,0
1780471553661810818,1780471553.661810875,1780471553,660534876,encoder,0.0,0.0,0
1780471553671984334,1780471553.671984434,1780471553,670526494,encoder,0.0,0.0,0
1780471553683778034,1780471553.683778048,1780471553,682373381,encoder,0.0,0.0,0
1780471553691840202,1780471553.691840172,1780471553,690524066,encoder,0.0,0.0,0
1780471553701480729,1780471553.701480627,1780471553,700544101,encoder,0.0,0.0,0
1780471553711604770,1780471553.711604834,1780471553,710553352,encoder,0.0,0.0,0
1780471553721338549,1780471553.721338511,1780471553,720544490,encoder,0.0,0.0,0
1780471553731336183,1780471553.731336117,1780471553,730531435,encoder,0.0,0.0,0
1780471553741312760,1780471553.741312742,1780471553,740540878,encoder,0.0,0.0,0
1780471553751163634,1780471553.751163721,1780471553,750529136,encoder,0.0,0.0,0
1780471553761835833,1780471553.761835814,1780471553,760794880,encoder,0.0,0.0,0
1780471553771463207,1780471553.771463156,1780471553,770535956,encoder,0.0,0.0,0
1780471553782517763,1780471553.782517672,1780471553,781258910,encoder,0.0,0.0,0
1780471553791309443,1780471553.791309357,1780471553,790524632,encoder,0.0,0.0,0
1780471553801470638,1780471553.801470757,1780471553,800555228,encoder,0.0,0.0,0
1780471553812196312,1780471553.812196255,1780471553,811551861,encoder,0.0,0.0,0
1780471553823890231,1780471553.823890209,1780471553,823203825,encoder,0.0,0.0,0
1780471553831544697,1780471553.831544638,1780471553,830724332,encoder,0.0,0.0,0
1780471553841266188,1780471553.841266155,1780471553,840524259,encoder,0.0,0.0,0
1780471553851128550,1780471553.851128578,1780471553,850519557,encoder,0.0,0.0,0
1780471553862822117,1780471553.862822056,1780471553,860719442,encoder,0.0,0.0,0
1780471553870921183,1780471553.870921135,1780471553,870520394,encoder,0.0,0.0,0
1780471553881152686,1780471553.881152630,1780471553,880548237,encoder,0.0,0.0,0
1780471553890902211,1780471553.890902281,1780471553,890529102,encoder,0.0,0.0,0
1780471553900946215,1780471553.900946140,1780471553,900533553,encoder,0.0,0.0,0
1780471553911732085,1780471553.911732197,1780471553,910535891,encoder,0.0,0.0,0
1780471553921221051,1780471553.921221018,1780471553,920527189,encoder,0.0,0.0,0
1780471553931046419,1780471553.931046486,1780471553,930528887,encoder,0.0,0.0,0
1780471553941236576,1780471553.941236496,1780471553,940527737,encoder,0.0,0.0,0
1780471553951235298,1780471553.951235294,1780471553,950539260,encoder,0.0,0.0,0
1780471553961377324,1780471553.961377382,1780471553,960532414,encoder,0.0,0.0,0
1780471553970919253,1780471553.970919371,1780471553,970533728,encoder,0.0,0.0,0
1780471553981520632,1780471553.981520653,1780471553,980546371,encoder,0.0,0.0,0
1780471553991251212,1780471553.991251230,1780471553,990541893,encoder,0.0,0.0,0
1780471554001208268,1780471554.001208305,1780471554,544167,encoder,0.0,0.0,0
1780471554011349302,1780471554.011349201,1780471554,10552970,encoder,0.0,0.0,0
1780471554021302453,1780471554.021302462,1780471554,20572846,encoder,0.0,0.0,0
1780471554030896738,1780471554.030896664,1780471554,30534862,encoder,0.0,0.0,0
1780471554041024555,1780471554.041024446,1780471554,40545873,encoder,0.0,0.0,0
1780471554051220792,1780471554.051220894,1780471554,50533842,encoder,0.0,0.0,0
1780471554061711445,1780471554.061711550,1780471554,60570135,encoder,0.0,0.0,0
1780471554070945581,1780471554.070945501,1780471554,70540151,encoder,0.0,0.0,0
1780471554081124473,1780471554.081124544,1780471554,80559963,encoder,0.0,0.0,0
1780471554090934545,1780471554.090934515,1780471554,90551324,encoder,0.0,0.0,0
1780471554100914514,1780471554.100914478,1780471554,100541598,encoder,0.0,0.0,0
1780471554111575417,1780471554.111575365,1780471554,110534720,encoder,0.0,0.0,0
1780471554121050046,1780471554.121050119,1780471554,120540739,encoder,0.0,0.0,0
1780471554130966908,1780471554.130966902,1780471554,130557286,encoder,0.0,0.0,0
1780471554141251438,1780471554.141251326,1780471554,140540487,encoder,0.0,0.0,0
1780471554151369463,1780471554.151369572,1780471554,150552522,encoder,0.0,0.0,0
1780471554161124428,1780471554.161124468,1780471554,160543532,encoder,0.0,0.0,0
1780471554170919555,1780471554.170919657,1780471554,170548366,encoder,0.0,0.0,0
1780471554181036299,1780471554.181036234,1780471554,180559313,encoder,0.0,0.0,0
1780471554191016685,1780471554.191016674,1780471554,190546451,encoder,0.0,0.0,0
1780471554200958796,1780471554.200958729,1780471554,200560246,encoder,0.0,0.0,0
1780471554210932077,1780471554.210932016,1780471554,210551608,encoder,0.0,0.0,0
1780471554220939311,1780471554.220939398,1780471554,220557274,encoder,0.0,0.0,0
1780471554230871598,1780471554.230871677,1780471554,230544220,encoder,0.0,0.0,0
1780471554240923411,1780471554.240923405,1780471554,240544158,encoder,0.0,0.0,0
1780471554251091422,1780471554.251091480,1780471554,250573410,encoder,0.0,0.0,0
1780471554263188147,1780471554.263188124,1780471554,262000434,encoder,0.0,0.0,0
1780471554271009726,1780471554.271009684,1780471554,270553574,encoder,0.0,0.0,0
1780471554281063972,1780471554.281064034,1780471554,280555304,encoder,0.0,0.0,0
1780471554290887868,1780471554.290887833,1780471554,290546314,encoder,0.0,0.0,0
1780471554301025702,1780471554.301025629,1780471554,300553292,encoder,0.0,0.0,0
1780471554311347578,1780471554.311347485,1780471554,310559951,encoder,0.0,0.0,0
1780471554321522598,1780471554.321522713,1780471554,320563217,encoder,0.0,0.0,0
1780471554331049518,1780471554.331049442,1780471554,330559508,encoder,0.0,0.0,0
1780471554341385315,1780471554.341385365,1780471554,340566390,encoder,0.0,0.0,0
1780471554351035186,1780471554.351035118,1780471554,350560952,encoder,0.0,0.0,0
1780471554361459372,1780471554.361459255,1780471554,360568923,encoder,0.0,0.0,0
1780471554371265123,1780471554.371265173,1780471554,370553212,encoder,0.0,0.0,0
1780471554381489778,1780471554.381489754,1780471554,380558175,encoder,0.0,0.0,0
1780471554390978424,1780471554.390978336,1780471554,390553921,encoder,0.0,0.0,0
1780471554401450292,1780471554.401450396,1780471554,400583589,encoder,0.0,0.0,0
1780471554411138789,1780471554.411138773,1780471554,410569382,encoder,0.0,0.0,0
1780471554421024386,1780471554.421024323,1780471554,420564552,encoder,0.0,0.0,0
1780471554431124489,1780471554.431124449,1780471554,430577099,encoder,0.0,0.0,0
1780471554441061992,1780471554.441061974,1780471554,440583118,encoder,0.0,0.0,0
1780471554450979718,1780471554.450979710,1780471554,450574640,encoder,0.0,0.0,0
1780471554462497531,1780471554.462497473,1780471554,460593555,encoder,0.0,0.0,0
1780471554471117842,1780471554.471117735,1780471554,470570132,encoder,0.0,0.0,0
1780471554481338880,1780471554.481338978,1780471554,480581879,encoder,0.0,0.0,0
1780471554491047187,1780471554.491047144,1780471554,490562808,encoder,0.0,0.0,0
1780471554501378535,1780471554.501378536,1780471554,500582812,encoder,0.0,0.0,0
1780471554512141203,1780471554.512141228,1780471554,510575678,encoder,0.0,0.0,0
1780471554520965877,1780471554.520965815,1780471554,520583136,encoder,0.0,0.0,0
1780471554530941654,1780471554.530941725,1780471554,530565922,encoder,0.0,0.0,0
1780471554540937624,1780471554.540937662,1780471554,540570724,encoder,0.0,0.0,0
1780471554551029503,1780471554.551029444,1780471554,550565030,encoder,0.0,0.0,0
1780471554561988278,1780471554.561988354,1780471554,560583305,encoder,0.0,0.0,0
1780471554571417209,1780471554.571417093,1780471554,570572363,encoder,0.0,0.0,0
1780471554581259219,1780471554.581259251,1780471554,580578702,encoder,0.0,0.0,0
1780471554591401789,1780471554.591401815,1780471554,590571216,encoder,0.0,0.0,0
1780471554601216213,1780471554.601216316,1780471554,600583507,encoder,0.0,0.0,0
1780471554611834169,1780471554.611834288,1780471554,610660697,encoder,0.0,0.0,0
1780471554621366658,1780471554.621366739,1780471554,620575191,encoder,0.0,0.0,0
1780471554631207579,1780471554.631207466,1780471554,630617115,encoder,0.0,0.0,0
1780471554641048117,1780471554.641048193,1780471554,640582300,encoder,0.0,0.0,0
1780471554651476655,1780471554.651476622,1780471554,650568605,encoder,0.0,0.0,0
1780471554662362753,1780471554.662362814,1780471554,661593431,encoder,0.0,0.0,0
1780471554670876883,1780471554.670876980,1780471554,670591843,encoder,0.0,0.0,0
1780471554684796395,1780471554.684796333,1780471554,680654761,encoder,0.0,0.0,0
1780471554692609910,1780471554.692610025,1780471554,690753552,encoder,0.0,0.0,0
1780471554701655332,1780471554.701655388,1780471554,700591498,encoder,0.0,0.0,0
1780471554712492212,1780471554.712492228,1780471554,710691634,encoder,0.0,0.0,0
1780471554721189423,1780471554.721189499,1780471554,720603919,encoder,0.0,0.0,0
1780471554731545221,1780471554.731545210,1780471554,730732632,encoder,0.0,0.0,0
1780471554741077101,1780471554.741077185,1780471554,740563057,encoder,0.0,0.0,0
1780471554751026701,1780471554.751026630,1780471554,750620695,encoder,0.0,0.0,0
1780471554761477288,1780471554.761477232,1780471554,760706398,encoder,0.0,0.0,0
1780471554770983631,1780471554.770983696,1780471554,770628732,encoder,0.0,0.0,0
1780471554783929426,1780471554.783929348,1780471554,780899501,encoder,0.0,0.0,0
1780471554796775376,1780471554.796775341,1780471554,792289339,encoder,0.0,0.0,0
1780471554801509395,1780471554.801509380,1780471554,800560639,encoder,0.0,0.0,0
1780471554812182362,1780471554.812182426,1780471554,810662503,encoder,0.0,0.0,0
1780471554821985009,1780471554.821985006,1780471554,820601318,encoder,0.0,0.0,0
1780471554831591902,1780471554.831591845,1780471554,830612745,encoder,0.0,0.0,0
1780471554841146472,1780471554.841146469,1780471554,840607147,encoder,0.0,0.0,0
1780471554851210798,1780471554.851210833,1780471554,850665072,encoder,0.0,0.0,0
1780471554861414203,1780471554.861414194,1780471554,860613776,encoder,0.0,0.0,0
1780471554872443126,1780471554.872443199,1780471554,871092716,encoder,0.0,0.0,0
1780471554881406431,1780471554.881406546,1780471554,880593363,encoder,0.0,0.0,0
1780471554891019084,1780471554.891019106,1780471554,890624983,encoder,0.0,0.0,0
1780471554900968268,1780471554.900968313,1780471554,900581047,encoder,0.0,0.0,0
1780471554910987727,1780471554.910987616,1780471554,910633468,encoder,0.0,0.0,0
1780471554921592947,1780471554.921592951,1780471554,921076854,encoder,0.0,0.0,0
1780471554931502928,1780471554.931502819,1780471554,930666594,encoder,0.0,0.0,0
1780471554941239044,1780471554.941239119,1780471554,940584608,encoder,0.0,0.0,0
1780471554951060668,1780471554.951060772,1780471554,950623909,encoder,0.0,0.0,0
1780471554961498359,1780471554.961498260,1780471554,960552611,encoder,0.0,0.0,0
1780471554970972156,1780471554.970972061,1780471554,970610024,encoder,0.0,0.0,0
1780471554982215970,1780471554.982215881,1780471554,980757075,encoder,0.0,0.0,0
1780471554990934015,1780471554.990934134,1780471554,990629806,encoder,0.0,0.0,0
1780471555001211696,1780471555.001211643,1780471555,600143,encoder,0.0,0.0,0
1780471555011374267,1780471555.011374235,1780471555,10597265,encoder,0.0,0.0,0
1780471555025558338,1780471555.025558233,1780471555,20606356,encoder,0.0,0.0,0
1780471555033295945,1780471555.033295870,1780471555,31433923,encoder,0.0,0.0,0
1780471555041277821,1780471555.041277885,1780471555,40604600,encoder,0.0,0.0,0
1780471555051510444,1780471555.051510334,1780471555,50893291,encoder,0.0,0.0,0
1780471555061628853,1780471555.061628819,1780471555,60628734,encoder,0.0,0.0,0
1780471555071075577,1780471555.071075678,1780471555,70639137,encoder,0.0,0.0,0
1780471555081458897,1780471555.081458807,1780471555,80618307,encoder,0.0,0.0,0
1780471555091922636,1780471555.091922522,1780471555,90898004,encoder,0.0,0.0,0
1780471555104704999,1780471555.104705095,1780471555,101762822,encoder,0.0,0.0,0
1780471555110914650,1780471555.110914707,1780471555,110626698,encoder,0.0,0.0,0
1780471555121857840,1780471555.121857882,1780471555,120581418,encoder,0.0,0.0,0
1780471555131158252,1780471555.131158352,1780471555,130603342,encoder,0.0,0.0,0
1780471555141375514,1780471555.141375542,1780471555,140610320,encoder,0.0,0.0,0
1780471555151142736,1780471555.151142836,1780471555,150630004,encoder,0.0,0.0,0
1780471555161313307,1780471555.161313295,1780471555,160626102,encoder,0.0,0.0,0
1780471555171657233,1780471555.171657324,1780471555,170647385,encoder,0.0,0.0,0
1780471555181302944,1780471555.181303024,1780471555,180602937,encoder,0.0,0.0,0
1780471555190970640,1780471555.190970659,1780471555,190599996,encoder,0.0,0.0,0
1780471555201404074,1780471555.201404095,1780471555,200601470,encoder,0.0,0.0,0
1780471555211237027,1780471555.211236954,1780471555,210618689,encoder,0.0,0.0,0
1780471555221488659,1780471555.221488714,1780471555,220613667,encoder,0.0,0.0,0
1780471555231168356,1780471555.231168270,1780471555,230623014,encoder,0.0,0.0,0
1780471555241301070,1780471555.241301060,1780471555,240609064,encoder,0.0,0.0,0
1780471555251151944,1780471555.251152039,1780471555,250626027,encoder,0.0,0.0,0
1780471555261606915,1780471555.261606932,1780471555,260609389,encoder,0.0,0.0,0
1780471555271352728,1780471555.271352768,1780471555,270636561,encoder,0.0,0.0,0
1780471555281334841,1780471555.281334877,1780471555,280628530,encoder,0.0,0.0,0
1780471555291407327,1780471555.291407347,1780471555,290653942,encoder,0.0,0.0,0
1780471555301637454,1780471555.301637411,1780471555,300608310,encoder,0.0,0.0,0
1780471555311448390,1780471555.311448336,1780471555,310793923,encoder,0.0,0.0,0
1780471555321379557,1780471555.321379662,1780471555,320548696,encoder,0.0,0.0,0
1780471555331099832,1780471555.331099749,1780471555,330651840,encoder,0.0,0.0,0
1780471555341826914,1780471555.341826916,1780471555,340625664,encoder,0.0,0.0,0
1780471555351790786,1780471555.351790905,1780471555,350631875,encoder,0.0,0.0,0
1780471555361318859,1780471555.361318827,1780471555,360612068,encoder,0.0,0.0,0
1780471555371164901,1780471555.371164799,1780471555,370609703,encoder,0.0,0.0,0
1780471555381577022,1780471555.381577015,1780471555,380620970,encoder,0.0,0.0,0
1780471555391348116,1780471555.391348124,1780471555,390741651,encoder,0.0,0.0,0
1780471555401538337,1780471555.401538372,1780471555,400621998,encoder,0.0,0.0,0
1780471555411326743,1780471555.411326647,1780471555,410638706,encoder,0.0,0.0,0
1780471555423524658,1780471555.423524618,1780471555,420797981,encoder,0.0,0.0,0
1780471555431253848,1780471555.431253910,1780471555,430721307,encoder,0.0,0.0,0
1780471555443075294,1780471555.443075180,1780471555,440923336,encoder,0.0,0.0,0
1780471555450886313,1780471555.450886250,1780471555,450645212,encoder,0.0,0.0,0
1780471555461181243,1780471555.461181164,1780471555,460629277,encoder,0.0,0.0,0
1780471555471134715,1780471555.471134663,1780471555,470657409,encoder,0.0,0.0,0
1780471555481634809,1780471555.481634855,1780471555,480631522,encoder,0.0,0.0,0
1780471555491664317,1780471555.491664410,1780471555,490623972,encoder,0.0,0.0,0
1780471555501698145,1780471555.501698256,1780471555,500617030,encoder,0.0,0.0,0
1780471555511104675,1780471555.511104584,1780471555,510633257,encoder,0.0,0.0,0
1780471555521442296,1780471555.521442413,1780471555,520592649,encoder,0.0,0.0,0
1780471555531509182,1780471555.531509161,1780471555,530600076,encoder,0.0,0.0,0
1780471555542124418,1780471555.542124510,1780471555,540634896,encoder,0.0,0.0,0
1780471555551210066,1780471555.551210165,1780471555,550619602,encoder,0.0,0.0,0
1780471555561029483,1780471555.561029434,1780471555,560625909,encoder,0.0,0.0,0
1780471555571552393,1780471555.571552277,1780471555,570591445,encoder,0.0,0.0,0
1780471555581722997,1780471555.581722975,1780471555,580618777,encoder,0.0,0.0,0
1780471555591385605,1780471555.591385603,1780471555,590763235,encoder,0.0,0.0,0
1780471555601451083,1780471555.601451159,1780471555,600623070,encoder,0.0,0.0,0
1780471555611032023,1780471555.611032009,1780471555,610659426,encoder,0.0,0.0,0
1780471555621011576,1780471555.621011496,1780471555,620568960,encoder,0.0,0.0,0
1780471555631168995,1780471555.631169081,1780471555,630673960,encoder,0.0,0.0,0
1780471555641444340,1780471555.641444445,1780471555,640641160,encoder,0.0,0.0,0
1780471555651554781,1780471555.651554823,1780471555,650665708,encoder,0.0,0.0,0
1780471555661293937,1780471555.661293983,1780471555,660666894,encoder,0.0,0.0,0
1780471555671492990,1780471555.671493053,1780471555,670619502,encoder,0.0,0.0,0
1780471555681971130,1780471555.681971073,1780471555,680752248,encoder,0.0,0.0,0
1780471555691275383,1780471555.691275358,1780471555,690632468,encoder,0.0,0.0,0
1780471555703387917,1780471555.703387976,1780471555,701959230,encoder,0.0,0.0,0
1780471555711310813,1780471555.711310863,1780471555,710642713,encoder,0.0,0.0,0
1780471555721658771,1780471555.721658707,1780471555,720653404,encoder,0.0,0.0,0
1780471555731351428,1780471555.731351376,1780471555,730662559,encoder,0.0,0.0,0
1780471555742645773,1780471555.742645741,1780471555,741285923,encoder,0.0,0.0,0
1780471555751312935,1780471555.751312971,1780471555,750744136,encoder,0.0,0.0,0
1780471555761312713,1780471555.761312723,1780471555,760658662,encoder,0.0,0.0,0
1780471555771517047,1780471555.771517038,1780471555,770792911,encoder,0.0,0.0,0
1780471555781222089,1780471555.781222105,1780471555,780651146,encoder,0.0,0.0,0
1780471555791637602,1780471555.791637659,1780471555,790795124,encoder,0.0,0.0,0
1780471555801067941,1780471555.801067829,1780471555,800645422,encoder,0.0,0.0,0
1780471555811182158,1780471555.811182261,1780471555,810679219,encoder,0.0,0.0,0
1780471555821362586,1780471555.821362495,1780471555,820688053,encoder,0.0,0.0,0
1780471555831806421,1780471555.831806421,1780471555,830671863,encoder,0.0,0.0,0
1780471555842849264,1780471555.842849255,1780471555,841757845,encoder,0.0,0.0,0
1780471555851338432,1780471555.851338387,1780471555,850619737,encoder,0.0,0.0,0
1780471555861423303,1780471555.861423254,1780471555,860677278,encoder,0.0,0.0,0
1780471555871404456,1780471555.871404409,1780471555,870655007,encoder,0.0,0.0,0
1780471555881987243,1780471555.881987333,1780471555,880729286,encoder,0.0,0.0,0
1780471555892962082,1780471555.892961979,1780471555,891756480,encoder,0.0,0.0,0
1780471555901475539,1780471555.901475430,1780471555,900669831,encoder,0.0,0.0,0
1780471555911506903,1780471555.911506891,1780471555,910665353,encoder,0.0,0.0,0
1780471555921356434,1780471555.921356440,1780471555,920630378,encoder,0.0,0.0,0
1780471555931029378,1780471555.931029320,1780471555,930645645,encoder,0.0,0.0,0
1780471555941261521,1780471555.941261530,1780471555,940631535,encoder,0.0,0.0,0
1780471555950919809,1780471555.950919867,1780471555,950653266,encoder,0.0,0.0,0
1780471555961040074,1780471555.961040020,1780471555,960635924,encoder,0.0,0.0,0
1780471555972239726,1780471555.972239733,1780471555,970724315,encoder,0.0,0.0,0
1780471555981116947,1780471555.981117010,1780471555,980700060,encoder,0.0,0.0,0
1780471555991156471,1780471555.991156578,1780471555,990646619,encoder,0.0,0.0,0
1780471556001107895,1780471556.001107931,1780471556,741347,encoder,0.0,0.0,0
1780471556011191966,1780471556.011192083,1780471556,10661537,encoder,0.0,0.0,0
1780471556021464367,1780471556.021464348,1780471556,20660035,encoder,0.0,0.0,0
1780471556032260477,1780471556.032260418,1780471556,31300233,encoder,0.0,0.0,0
1780471556041062974,1780471556.041063070,1780471556,40667177,encoder,0.0,0.0,0
1780471556050969180,1780471556.050969124,1780471556,50654538,encoder,0.0,0.0,0
1780471556061117990,1780471556.061117887,1780471556,60670830,encoder,0.0,0.0,0
1780471556071515134,1780471556.071515083,1780471556,70692337,encoder,0.0,0.0,0
1780471556081258515,1780471556.081258535,1780471556,80668882,encoder,0.0,0.0,0
1780471556091198674,1780471556.091198683,1780471556,90814589,encoder,0.0,0.0,0
1780471556101285049,1780471556.101284981,1780471556,100663959,encoder,0.0,0.0,0
1780471556111182102,1780471556.111182213,1780471556,110746430,encoder,0.0,0.0,0
1780471556121652370,1780471556.121652365,1780471556,120646907,encoder,0.0,0.0,0
1780471556131500044,1780471556.131500006,1780471556,130684160,encoder,0.0,0.0,0
1780471556141491374,1780471556.141491413,1780471556,140728196,encoder,0.0,0.0,0
1780471556151222498,1780471556.151222467,1780471556,150669604,encoder,0.0,0.0,0
1780471556161338891,1780471556.161338806,1780471556,160687335,encoder,0.0,0.0,0
1780471556171484117,1780471556.171484232,1780471556,170788687,encoder,0.0,0.0,0
1780471556181330351,1780471556.181330442,1780471556,180675499,encoder,0.0,0.0,0
1780471556192566549,1780471556.192566633,1780471556,191616321,encoder,0.0,0.0,0
1780471556201276017,1780471556.201276064,1780471556,200668752,encoder,0.0,0.0,0
1780471556211439772,1780471556.211439848,1780471556,210681491,encoder,0.0,0.0,0
1780471556221485729,1780471556.221485615,1780471556,220677333,encoder,0.0,0.0,0
1780471556231392927,1780471556.231392860,1780471556,230674903,encoder,0.0,0.0,0
1780471556241725107,1780471556.241725206,1780471556,241032237,encoder,0.0,0.0,0
1780471556251165719,1780471556.251165628,1780471556,250697470,encoder,0.0,0.0,0
