bag_time_ns,bag_time_sec,header.stamp.sec,header.stamp.nanosec,header.frame_id,switch_1,switch_2
1780471548821763217,1780471548.821763277,1780471548,820255871,switch,False,False
1780471548830647638,1780471548.830647707,1780471548,830266945,switch,False,False
1780471548840826594,1780471548.840826511,1780471548,840273571,switch,False,False
1780471548850997677,1780471548.850997686,1780471548,850256932,switch,False,False
1780471548861730583,1780471548.861730576,1780471548,860283080,switch,False,False
1780471548870985040,1780471548.870985031,1780471548,870372334,switch,False,False
1780471548880959408,1780471548.880959511,1780471548,880281259,switch,False,False
1780471548891333158,1780471548.891333103,1780471548,890367249,switch,False,False
1780471548900910449,1780471548.900910378,1780471548,900282575,switch,False,False
1780471548911002968,1780471548.911002874,1780471548,910351476,switch,False,False
1780471548921023995,1780471548.921024084,1780471548,920289459,switch,False,False
1780471548931309324,1780471548.931309223,1780471548,930380761,switch,False,False
1780471548940971291,1780471548.940971375,1780471548,940329560,switch,False,False
1780471548950755569,1780471548.950755596,1780471548,950373597,switch,False,False
1780471548960730738,1780471548.960730791,1780471548,960294842,switch,False,False
1780471548971012867,1780471548.971012831,1780471548,970365952,switch,False,False
1780471548981010661,1780471548.981010675,1780471548,980297086,switch,False,False
1780471548991094283,1780471548.991094351,1780471548,990335106,switch,False,False
1780471549000839359,1780471549.000839472,1780471549,288001,switch,False,False
1780471549011027819,1780471549.011027813,1780471549,10287939,switch,False,False
1780471549020787872,1780471549.020787954,1780471549,20302853,switch,False,False
1780471549030684924,1780471549.030684948,1780471549,30280646,switch,False,False
1780471549040742273,1780471549.040742159,1780471549,40301257,switch,False,False
1780471549050652990,1780471549.050652981,1780471549,50287882,switch,False,False
1780471549060999923,1780471549.060999870,1780471549,60291148,switch,False,False
1780471549071076121,1780471549.071076155,1780471549,70285486,switch,False,False
1780471549081334601,1780471549.081334591,1780471549,80320433,switch,False,False
1780471549091652668,1780471549.091652632,1780471549,90702536,switch,False,False
1780471549101059806,1780471549.101059914,1780471549,100280307,switch,False,False
1780471549111034878,1780471549.111034870,1780471549,110455966,switch,False,False
1780471549121132005,1780471549.121131897,1780471549,120310872,switch,False,False
1780471549131188522,1780471549.131188631,1780471549,130303834,switch,False,False
1780471549141060261,1780471549.141060352,1780471549,140292827,switch,False,False
1780471549150914239,1780471549.150914192,1780471549,150279676,switch,False,False
1780471549161486880,1780471549.161486864,1780471549,160323809,switch,False,False
1780471549171187026,1780471549.171186924,1780471549,170431400,switch,False,False
1780471549181038379,1780471549.181038380,1780471549,180296995,switch,False,False
1780471549190703547,1780471549.190703630,1780471549,190344871,switch,False,False
1780471549201380290,1780471549.201380253,1780471549,200616024,switch,False,False
1780471549211289087,1780471549.211289167,1780471549,210287368,switch,False,False
1780471549221108023,1780471549.221107960,1780471549,220338829,switch,False,False
1780471549231077815,1780471549.231077909,1780471549,230338222,switch,False,False
1780471549240991540,1780471549.240991592,1780471549,240281069,switch,False,False
1780471549250788043,1780471549.250787973,1780471549,250340818,switch,False,False
1780471549261430000,1780471549.261430025,1780471549,260334804,switch,False,False
1780471549271775812,1780471549.271775723,1780471549,270354775,switch,False,False
1780471549280986683,1780471549.280986786,1780471549,280273332,switch,False,False
1780471549290781106,1780471549.290781021,1780471549,290364251,switch,False,False
1780471549300823702,1780471549.300823689,1780471549,300318394,switch,False,False
1780471549310923901,1780471549.310923815,1780471549,310295067,switch,False,False
1780471549320903998,1780471549.320904016,1780471549,320292029,switch,False,False
1780471549330805179,1780471549.330805063,1780471549,330269053,switch,False,False
1780471549341258997,1780471549.341259003,1780471549,340316386,switch,False,False
1780471549350890563,1780471549.350890636,1780471549,350287874,switch,False,False
1780471549360702779,1780471549.360702753,1780471549,360299269,switch,False,False
1780471549370889127,1780471549.370889187,1780471549,370353289,switch,False,False
1780471549380953804,1780471549.380953789,1780471549,380310057,switch,False,False
1780471549390788485,1780471549.390788555,1780471549,390288778,switch,False,False
1780471549400897453,1780471549.400897503,1780471549,400290284,switch,False,False
1780471549410748390,1780471549.410748482,1780471549,410281101,switch,False,False
1780471549421243811,1780471549.421243906,1780471549,420286927,switch,False,False
1780471549430717256,1780471549.430717230,1780471549,430293521,switch,False,False
1780471549440949719,1780471549.440949678,1780471549,440305620,switch,False,False
1780471549450691531,1780471549.450691462,1780471549,450283540,switch,False,False
1780471549460864726,1780471549.460864782,1780471549,460297559,switch,False,False
1780471549471237964,1780471549.471237898,1780471549,470653836,switch,False,False
1780471549481062213,1780471549.481062174,1780471549,480288378,switch,False,False
1780471549490964385,1780471549.490964413,1780471549,490295165,switch,False,False
1780471549500867102,1780471549.500867128,1780471549,500287518,switch,False,False
1780471549511037449,1780471549.511037350,1780471549,510296320,switch,False,False
1780471549521898778,1780471549.521898746,1780471549,520354885,switch,False,False
1780471549531018732,1780471549.531018734,1780471549,530300292,switch,False,False
1780471549541209048,1780471549.541208982,1780471549,540317607,switch,False,False
1780471549551104020,1780471549.551104069,1780471549,550382285,switch,False,False
1780471549561414919,1780471549.561414957,1780471549,560414320,switch,False,False
1780471549572454273,1780471549.572454214,1780471549,570442996,switch,False,False
1780471549581170781,1780471549.581170797,1780471549,580308270,switch,False,False
1780471549591079962,1780471549.591079950,1780471549,590328977,switch,False,False
1780471549600748842,1780471549.600748777,1780471549,600316786,switch,False,False
1780471549610933078,1780471549.610933065,1780471549,610329173,switch,False,False
1780471549620817201,1780471549.620817184,1780471549,620321910,switch,False,False
1780471549630634857,1780471549.630634785,1780471549,630296503,switch,False,False
1780471549641411158,1780471549.641411066,1780471549,640312378,switch,False,False
1780471549651397079,1780471549.651396990,1780471549,650313627,switch,False,False
1780471549661523359,1780471549.661523342,1780471549,660695506,switch,False,False
1780471549671466238,1780471549.671466351,1780471549,670371714,switch,False,False
1780471549681317016,1780471549.681317091,1780471549,680321442,switch,False,False
1780471549692213515,1780471549.692213535,1780471549,690617012,switch,False,False
1780471549701817527,1780471549.701817513,1780471549,700359143,switch,False,False
1780471549712390328,1780471549.712390423,1780471549,710312231,switch,False,False
1780471549720854534,1780471549.720854521,1780471549,720301032,switch,False,False
1780471549730656413,1780471549.730656385,1780471549,730367885,switch,False,False
1780471549740966544,1780471549.740966558,1780471549,740312812,switch,False,False
1780471549750709956,1780471549.750710011,1780471549,750366737,switch,False,False
1780471549760989237,1780471549.760989189,1780471549,760292367,switch,False,False
1780471549772637137,1780471549.772637129,1780471549,770429528,switch,False,False
1780471549781158754,1780471549.781158686,1780471549,780303155,switch,False,False
1780471549791804679,1780471549.791804790,1780471549,790834002,switch,False,False
1780471549800766320,1780471549.800766230,1780471549,800286230,switch,False,False
1780471549810938043,1780471549.810938120,1780471549,810302649,switch,False,False
1780471549820774516,1780471549.820774555,1780471549,820297306,switch,False,False
1780471549830691954,1780471549.830692053,1780471549,830308541,switch,False,False
1780471549840795993,1780471549.840795994,1780471549,840360514,switch,False,False
1780471549850887328,1780471549.850887299,1780471549,850305472,switch,False,False
1780471549860878690,1780471549.860878706,1780471549,860327139,switch,False,False
1780471549871061325,1780471549.871061325,1780471549,870309124,switch,False,False
1780471549881455749,1780471549.881455660,1780471549,880310502,switch,False,False
1780471549892938616,1780471549.892938614,1780471549,890311336,switch,False,False
1780471549901064819,1780471549.901064873,1780471549,900309578,switch,False,False
1780471549911366565,1780471549.911366463,1780471549,910328333,switch,False,False
1780471549921567314,1780471549.921567202,1780471549,920348464,switch,False,False
1780471549931453998,1780471549.931453943,1780471549,930318992,switch,False,False
1780471549941491474,1780471549.941491365,1780471549,940330291,switch,False,False
1780471549951845479,1780471549.951845407,1780471549,950345429,switch,False,False
1780471549961687392,1780471549.961687326,1780471549,960322166,switch,False,False
1780471549971177574,1780471549.971177578,1780471549,970312471,switch,False,False
1780471549980810388,1780471549.980810404,1780471549,980323802,switch,False,False
1780471549991377845,1780471549.991377831,1780471549,990324284,switch,False,False
1780471550000735668,1780471550.000735760,1780471550,316733,switch,False,False
1780471550010969699,1780471550.010969639,1780471550,10415396,switch,False,False
1780471550020999718,1780471550.020999670,1780471550,20350339,switch,False,False
1780471550030853280,1780471550.030853271,1780471550,30323587,switch,False,False
1780471550041388127,1780471550.041388035,1780471550,40338982,switch,False,False
1780471550050783584,1780471550.050783634,1780471550,50332808,switch,False,False
1780471550061321248,1780471550.061321259,1780471550,60328713,switch,False,False
1780471550071847614,1780471550.071847677,1780471550,70319979,switch,False,False
1780471550081742938,1780471550.081743002,1780471550,80342638,switch,False,False
1780471550090896622,1780471550.090896606,1780471550,90329999,switch,False,False
1780471550101611255,1780471550.101611137,1780471550,100332689,switch,False,False
1780471550111024217,1780471550.111024141,1780471550,110343604,switch,False,False
1780471550121283529,1780471550.121283531,1780471550,120371031,switch,False,False
1780471550131162372,1780471550.131162405,1780471550,130326743,switch,False,False
1780471550140916857,1780471550.140916824,1780471550,140336505,switch,False,False
1780471550151295312,1780471550.151295424,1780471550,150331291,switch,False,False
1780471550160778965,1780471550.160778999,1780471550,160329469,switch,False,False
1780471550170722196,1780471550.170722246,1780471550,170332959,switch,False,False
1780471550180741815,1780471550.180741787,1780471550,180333473,switch,False,False
1780471550191223188,1780471550.191223145,1780471550,190335555,switch,False,False
1780471550200729114,1780471550.200729132,1780471550,200329253,switch,False,False
1780471550211010252,1780471550.211010218,1780471550,210358920,switch,False,False
1780471550221221657,1780471550.221221685,1780471550,220370827,switch,False,False
1780471550231037041,1780471550.231037140,1780471550,230353356,switch,False,False
1780471550241688887,1780471550.241688967,1780471550,240668159,switch,False,False
1780471550250973970,1780471550.250973940,1780471550,250341487,switch,False,False
1780471550261160510,1780471550.261160612,1780471550,260352370,switch,False,False
1780471550271437103,1780471550.271437168,1780471550,270334163,switch,False,False
1780471550280820239,1780471550.280820131,1780471550,280384663,switch,False,False
1780471550291096992,1780471550.291096926,1780471550,290380121,switch,False,False
1780471550300834164,1780471550.300834179,1780471550,300332440,switch,False,False
1780471550311066658,1780471550.311066628,1780471550,310340667,switch,False,False
1780471550321480315,1780471550.321480274,1780471550,320352701,switch,False,False
1780471550330850714,1780471550.330850601,1780471550,330339551,switch,False,False
1780471550341569764,1780471550.341569662,1780471550,340340385,switch,False,False
1780471550350918530,1780471550.350918531,1780471550,350334946,switch,False,False
1780471550361247126,1780471550.361247063,1780471550,360359974,switch,False,False
1780471550371385247,1780471550.371385336,1780471550,370459885,switch,False,False
1780471550381183734,1780471550.381183624,1780471550,380562805,switch,False,False
1780471550391350657,1780471550.391350746,1780471550,390356523,switch,False,False
1780471550400818566,1780471550.400818586,1780471550,400344717,switch,False,False
1780471550410999250,1780471550.410999298,1780471550,410397905,switch,False,False
1780471550420868845,1780471550.420868874,1780471550,420329360,switch,False,False
1780471550430857294,1780471550.430857182,1780471550,430338194,switch,False,False
1780471550441905226,1780471550.441905260,1780471550,440350645,switch,False,False
1780471550451575897,1780471550.451575994,1780471550,450392761,switch,False,False
1780471550460765423,1780471550.460765362,1780471550,460359257,switch,False,False
1780471550471006238,1780471550.471006155,1780471550,470348666,switch,False,False
1780471550481013249,1780471550.481013298,1780471550,480352317,switch,False,False
1780471550491142186,1780471550.491142273,1780471550,490448228,switch,False,False
1780471550501184654,1780471550.501184702,1780471550,500352768,switch,False,False
1780471550511362458,1780471550.511362553,1780471550,510534412,switch,False,False
1780471550521498787,1780471550.521498680,1780471550,520500780,switch,False,False
1780471550530763965,1780471550.530763865,1780471550,530424970,switch,False,False
1780471550541213879,1780471550.541213989,1780471550,540353320,switch,False,False
1780471550550966284,1780471550.550966263,1780471550,550410541,switch,False,False
1780471550560759394,1780471550.560759306,1780471550,560356620,switch,False,False
1780471550571778460,1780471550.571778536,1780471550,570432338,switch,False,False
1780471550580881965,1780471550.580882072,1780471550,580341935,switch,False,False
1780471550590875183,1780471550.590875149,1780471550,590455960,switch,False,False
1780471550600881457,1780471550.600881338,1780471550,600345492,switch,False,False
1780471550610664167,1780471550.610664129,1780471550,610350038,switch,False,False
1780471550620935672,1780471550.620935678,1780471550,620360408,switch,False,False
1780471550630658763,1780471550.630658865,1780471550,630359386,switch,False,False
1780471550641825676,1780471550.641825676,1780471550,640609706,switch,False,False
1780471550651389590,1780471550.651389599,1780471550,650386016,switch,False,False
