bag_time_ns,bag_time_sec,version_h,version_l,bms_status,soc,current,cycle,bq_ntc,mcu_ntc,cell_vol
1780471600620515979,1780471600.620516062,1,4,1,20,-8857,62,"[44,43]","[37,41]","[3456,3456,32,32,3456,3488,3456,32,32,3424]"
1780471600640531480,1780471600.640531540,1,4,1,20,-8857,62,"[44,43]","[37,41]","[3456,3456,32,32,3456,3488,3456,32,32,3424]"
1780471600660572581,1780471600.660572529,1,4,1,20,-8857,62,"[44,43]","[37,41]","[3456,3456,32,32,3456,3488,3456,32,32,3424]"
1780471600680396327,1780471600.680396318,1,4,1,20,-8857,62,"[44,43]","[37,41]","[3456,3456,32,32,3456,3488,3456,32,32,3424]"
1780471600700313006,1780471600.700313091,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600720363964,1780471600.720363855,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600740368008,1780471600.740367889,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600760601088,1780471600.760601044,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600780908125,1780471600.780908108,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600800394124,1780471600.800394058,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600820390583,1780471600.820390701,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600840532843,1780471600.840532780,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600860502036,1780471600.860502005,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600880361592,1780471600.880361557,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600900310369,1780471600.900310278,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600920278347,1780471600.920278311,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600940314264,1780471600.940314293,1,4,1,20,-8381,62,"[44,43]","[37,41]","[3456,3424,32,32,3424,3488,3488,32,32,3456]"
1780471600960366950,1780471600.960366964,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471600980484600,1780471600.980484486,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601000459298,1780471601.000459194,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601020277412,1780471601.020277500,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601040370069,1780471601.040369987,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601060498183,1780471601.060498238,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601080506580,1780471601.080506563,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601100461597,1780471601.100461483,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601120770873,1780471601.120770931,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601140388752,1780471601.140388727,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601160456159,1780471601.160456181,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601180427177,1780471601.180427074,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3424]"
1780471601200500569,1780471601.200500488,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601220423072,1780471601.220422983,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601240412235,1780471601.240412235,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601260366516,1780471601.260366440,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601280381217,1780471601.280381203,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601300314793,1780471601.300314903,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601320618661,1780471601.320618629,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601340465224,1780471601.340465307,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601360481781,1780471601.360481739,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601380465504,1780471601.380465508,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601400420393,1780471601.400420427,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601420412884,1780471601.420412779,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601440315994,1780471601.440315962,1,4,1,20,-9146,62,"[44,43]","[37,42]","[3488,3424,32,32,3360,3456,3488,32,32,3456]"
1780471601461795991,1780471601.461796045,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601480379029,1780471601.480379105,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601500532745,1780471601.500532627,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601520454481,1780471601.520454407,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601540475005,1780471601.540474892,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601560639602,1780471601.560639620,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601580561049,1780471601.580561161,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601600444446,1780471601.600444555,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601620411368,1780471601.620411396,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601640332464,1780471601.640332460,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601661441336,1780471601.661441326,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601680494832,1780471601.680494785,1,4,1,20,-8908,62,"[44,43]","[37,41]","[3488,3456,32,32,3360,3456,3456,32,32,3456]"
1780471601700434872,1780471601.700434923,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601720400802,1780471601.720400810,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601740382060,1780471601.740381956,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601760480509,1780471601.760480404,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601780386020,1780471601.780385971,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601800565241,1780471601.800565243,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601820516642,1780471601.820516586,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601840738650,1780471601.840738535,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601861195647,1780471601.861195564,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601880578057,1780471601.880578041,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601900572596,1780471601.900572538,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601920528285,1780471601.920528173,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601940531337,1780471601.940531254,1,4,1,20,-8500,62,"[44,43]","[37,41]","[3488,3488,32,32,3328,3488,3392,32,32,3456]"
1780471601960598904,1780471601.960598946,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471601980407001,1780471601.980407000,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602000428262,1780471602.000428200,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602020391344,1780471602.020391226,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602040552901,1780471602.040552855,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602061050444,1780471602.061050415,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602080527355,1780471602.080527306,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602100401439,1780471602.100401402,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602120383818,1780471602.120383739,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602140384406,1780471602.140384436,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602160477607,1780471602.160477638,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602180485267,1780471602.180485249,1,4,1,20,-8279,62,"[44,43]","[37,42]","[3456,3488,32,32,3392,3520,3456,32,32,3424]"
1780471602200541538,1780471602.200541496,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602220423623,1780471602.220423698,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602240485398,1780471602.240485430,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602261534908,1780471602.261534929,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602280500207,1780471602.280500174,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602300587295,1780471602.300587177,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602320552105,1780471602.320552111,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602340411021,1780471602.340410948,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602360531968,1780471602.360532045,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602380533099,1780471602.380532980,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602400557817,1780471602.400557756,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602420655562,1780471602.420655489,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602440422313,1780471602.440422297,1,4,1,20,-9231,62,"[44,43]","[37,42]","[3456,3456,32,32,3424,3520,3456,32,32,3392]"
1780471602460794889,1780471602.460794926,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602480522214,1780471602.480522156,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602500466990,1780471602.500467062,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602520611138,1780471602.520611048,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602540360896,1780471602.540360928,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602560761378,1780471602.560761452,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602580532353,1780471602.580532312,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602600569103,1780471602.600569010,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602620386481,1780471602.620386362,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602640367579,1780471602.640367508,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602660645494,1780471602.660645485,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602680526716,1780471602.680526733,1,4,1,20,-9129,62,"[44,43]","[37,42]","[3424,3488,32,32,3424,3456,3488,32,32,3328]"
1780471602700511686,1780471602.700511694,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602720351593,1780471602.720351696,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602740382679,1780471602.740382671,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602760755799,1780471602.760755777,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602780500053,1780471602.780499935,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602800562436,1780471602.800562382,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602820677782,1780471602.820677757,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602840730309,1780471602.840730190,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602860826422,1780471602.860826492,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602880615222,1780471602.880615234,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602900551774,1780471602.900551796,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602920674321,1780471602.920674324,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602940357003,1780471602.940356970,1,4,1,20,-8449,62,"[44,43]","[37,41]","[3360,3520,32,32,3456,3488,3520,32,32,3392]"
1780471602960596420,1780471602.960596323,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471602980526540,1780471602.980526447,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603000617149,1780471603.000617266,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603020626665,1780471603.020626783,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603040568818,1780471603.040568829,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603060830476,1780471603.060830593,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603080579946,1780471603.080579996,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603100701597,1780471603.100701571,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603120476028,1780471603.120476007,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603140407012,1780471603.140407085,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603160720450,1780471603.160720348,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603180827123,1780471603.180827141,1,4,1,20,-7871,62,"[44,43]","[37,42]","[3424,3488,32,32,3456,3456,3520,32,32,3424]"
1780471603200569617,1780471603.200569630,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603220842252,1780471603.220842361,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603240425889,1780471603.240425825,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603260906055,1780471603.260905981,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603280550336,1780471603.280550241,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603300478184,1780471603.300478220,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603320470227,1780471603.320470333,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603340581061,1780471603.340581179,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603360747450,1780471603.360747337,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603380918031,1780471603.380918026,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603400916955,1780471603.400917053,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603420747326,1780471603.420747280,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603440544031,1780471603.440544128,1,4,1,20,-8568,62,"[44,43]","[37,41]","[3392,3456,32,32,3456,3424,3520,32,32,3456]"
1780471603460780631,1780471603.460780621,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603480793156,1780471603.480793238,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603500570436,1780471603.500570536,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603520726968,1780471603.520726919,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603540638911,1780471603.540638924,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603560762546,1780471603.560762644,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603580815233,1780471603.580815315,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603600585248,1780471603.600585222,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603620733588,1780471603.620733500,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603640680221,1780471603.640680313,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603661566618,1780471603.661566734,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603680492299,1780471603.680492401,1,4,1,20,-9078,62,"[44,43]","[37,41]","[3456,3488,32,32,3456,3456,3488,32,32,3456]"
1780471603700664704,1780471603.700664759,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603720583591,1780471603.720583677,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603740640470,1780471603.740640402,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603760738408,1780471603.760738373,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603780507911,1780471603.780507803,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603800488690,1780471603.800488710,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603820719082,1780471603.820719004,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603840587663,1780471603.840587616,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603860879883,1780471603.860879898,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603881004446,1780471603.881004333,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603900540208,1780471603.900540113,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603920714182,1780471603.920714140,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603940568009,1780471603.940567970,1,4,1,20,-10370,62,"[44,43]","[37,41]","[3456,3424,32,32,3392,3456,3488,32,32,3456]"
1780471603960760128,1780471603.960760117,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471603980637093,1780471603.980637074,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604000485417,1780471604.000485420,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604020562233,1780471604.020562172,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604040631529,1780471604.040631533,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604060701625,1780471604.060701609,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604080536539,1780471604.080536604,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604100553928,1780471604.100553989,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604120610936,1780471604.120610952,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604140574722,1780471604.140574694,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604160951074,1780471604.160951138,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604180578298,1780471604.180578232,1,4,1,20,-10795,62,"[44,43]","[37,42]","[3392,3360,32,32,3424,3488,3392,32,32,3296]"
1780471604200504066,1780471604.200504065,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604220593747,1780471604.220593691,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604240630721,1780471604.240630627,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604261631268,1780471604.261631250,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604280653594,1780471604.280653477,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604300664455,1780471604.300664425,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604320562349,1780471604.320562363,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604340569274,1780471604.340569258,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604360751536,1780471604.360751629,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604380693177,1780471604.380693197,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
1780471604400533116,1780471604.400533199,1,4,1,20,-16490,62,"[44,43]","[37,41]","[3456,3392,32,32,3200,3296,3328,32,32,3264]"
