bag_time_ns,bag_time_sec,data
1780471591003119356,1780471591.003119469,True
1780471591013245992,1780471591.013246059,True
1780471591023108390,1780471591.023108482,True
1780471591033013094,1780471591.033013105,True
1780471591043239415,1780471591.043239355,True
1780471591053063059,1780471591.053063154,True
1780471591063517617,1780471591.063517570,True
1780471591073031835,1780471591.073031902,True
1780471591083254957,1780471591.083255053,True
1780471591092964610,1780471591.092964649,True
1780471591103196884,1780471591.103196859,True
1780471591113338241,1780471591.113338232,True
1780471591122959761,1780471591.122959852,True
1780471591133053019,1780471591.133053064,True
1780471591143048256,1780471591.143048286,True
1780471591152977153,1780471591.152977228,True
1780471591163317369,1780471591.163317442,True
1780471591173609038,1780471591.173609018,True
1780471591183276801,1780471591.183276892,True
1780471591193194594,1780471591.193194628,True
1780471591203358160,1780471591.203358173,True
1780471591212996289,1780471591.212996244,True
1780471591223149999,1780471591.223150015,True
1780471591232966954,1780471591.232966900,True
1780471591243163417,1780471591.243163347,True
1780471591253338216,1780471591.253338099,True
1780471591263410993,1780471591.263411045,True
1780471591272961022,1780471591.272961140,True
1780471591282959779,1780471591.282959700,True
1780471591293399968,1780471591.293400049,True
1780471591303214427,1780471591.303214312,True
1780471591313525713,1780471591.313525677,True
1780471591323188644,1780471591.323188543,True
1780471591333067906,1780471591.333067894,True
1780471591343353175,1780471591.343353271,True
1780471591353051756,1780471591.353051662,True
1780471591363480040,1780471591.363480091,True
1780471591373313764,1780471591.373313665,True
1780471591383215332,1780471591.383215427,True
1780471591393336432,1780471591.393336535,True
1780471591403028676,1780471591.403028727,True
1780471591413345722,1780471591.413345814,True
1780471591423292029,1780471591.423291922,True
1780471591432966096,1780471591.432965994,True
1780471591443290759,1780471591.443290710,True
1780471591453031198,1780471591.453031301,True
1780471591463243950,1780471591.463243961,True
1780471591472989478,1780471591.472989559,True
1780471591483190486,1780471591.483190536,True
1780471591492984784,1780471591.492984772,True
1780471591503153406,1780471591.503153324,True
1780471591513460916,1780471591.513460875,True
1780471591523718407,1780471591.523718357,True
1780471591533193103,1780471591.533193111,True
1780471591543088655,1780471591.543088675,True
1780471591553350402,1780471591.553350449,True
1780471591563118331,1780471591.563118219,True
1780471591573199300,1780471591.573199272,True
1780471591582944539,1780471591.582944632,True
1780471591593339542,1780471591.593339443,True
1780471591603151153,1780471591.603151083,True
1780471591613036272,1780471591.613036156,True
1780471591623088376,1780471591.623088360,True
1780471591632946389,1780471591.632946491,True
1780471591643206248,1780471591.643206358,True
1780471591653385591,1780471591.653385639,True
1780471591663067403,1780471591.663067341,True
1780471591673073009,1780471591.673073053,True
1780471591683096695,1780471591.683096647,True
1780471591693242948,1780471591.693243027,True
1780471591703244457,1780471591.703244448,True
1780471591713208300,1780471591.713208199,True
1780471591723120653,1780471591.723120689,True
1780471591732939080,1780471591.732939005,True
1780471591742995120,1780471591.742995024,True
1780471591753556084,1780471591.753556013,True
1780471591763352270,1780471591.763352156,True
1780471591773019361,1780471591.773019314,True
1780471591783465150,1780471591.783465147,True
1780471591793685040,1780471591.793684959,True
1780471591804118572,1780471591.804118633,True
1780471591813340871,1780471591.813340902,True
1780471591823027419,1780471591.823027372,True
1780471591833139910,1780471591.833139896,True
1780471591842968322,1780471591.842968225,True
1780471591853384926,1780471591.853384972,True
1780471591863327680,1780471591.863327742,True
1780471591873748316,1780471591.873748302,True
1780471591883508756,1780471591.883508682,True
1780471591893201512,1780471591.893201590,True
1780471591902995426,1780471591.902995348,True
1780471591913410782,1780471591.913410664,True
1780471591923619086,1780471591.923619032,True
1780471591933112888,1780471591.933112860,True
1780471591943063578,1780471591.943063498,True
1780471591953415411,1780471591.953415394,True
1780471591963495036,1780471591.963495016,True
1780471591973296918,1780471591.973296881,True
1780471591983093552,1780471591.983093500,True
1780471591993809501,1780471591.993809462,True
1780471592003115740,1780471592.003115654,True
1780471592014201276,1780471592.014201164,True
1780471592023087300,1780471592.023087263,True
1780471592033263475,1780471592.033263445,True
1780471592043447683,1780471592.043447733,True
1780471592053191738,1780471592.053191662,True
1780471592063437260,1780471592.063437223,True
1780471592073321131,1780471592.073321104,True
1780471592083119877,1780471592.083119869,True
1780471592093072488,1780471592.093072414,True
1780471592103142513,1780471592.103142500,True
1780471592113782841,1780471592.113782883,True
1780471592123255266,1780471592.123255253,True
1780471592133123392,1780471592.133123398,True
1780471592143418517,1780471592.143418550,True
1780471592153209359,1780471592.153209448,True
1780471592163378557,1780471592.163378477,True
1780471592173074770,1780471592.173074722,True
1780471592183266209,1780471592.183266163,True
1780471592193059675,1780471592.193059683,True
1780471592203058912,1780471592.203058958,True
1780471592213263921,1780471592.213263988,True
1780471592223274166,1780471592.223274231,True
1780471592233442405,1780471592.233442307,True
1780471592243555792,1780471592.243555784,True
1780471592253360267,1780471592.253360271,True
1780471592263192103,1780471592.263192177,True
1780471592273200396,1780471592.273200512,True
1780471592283187921,1780471592.283187866,True
1780471592293269467,1780471592.293269396,True
1780471592303161690,1780471592.303161621,True
1780471592313296550,1780471592.313296556,True
1780471592323150020,1780471592.323149920,True
1780471592333022370,1780471592.333022356,True
1780471592343135821,1780471592.343135834,True
1780471592353380608,1780471592.353380680,True
1780471592363258910,1780471592.363258839,True
1780471592373203648,1780471592.373203754,True
1780471592383065726,1780471592.383065701,True
1780471592393311537,1780471592.393311501,True
1780471592403489952,1780471592.403490067,True
1780471592413434498,1780471592.413434505,True
1780471592423607377,1780471592.423607349,True
1780471592433378921,1780471592.433378935,True
1780471592443262344,1780471592.443262339,True
1780471592453373171,1780471592.453373194,True
1780471592463796528,1780471592.463796616,True
1780471592473272152,1780471592.473272085,True
1780471592483315552,1780471592.483315468,True
1780471592493065655,1780471592.493065596,True
1780471592503395982,1780471592.503396034,True
1780471592513709221,1780471592.513709307,True
1780471592523130090,1780471592.523130178,True
1780471592533404766,1780471592.533404827,True
1780471592543200952,1780471592.543200970,True
1780471592553556337,1780471592.553556442,True
1780471592564442023,1780471592.564441919,True
1780471592573259915,1780471592.573259830,True
1780471592583263889,1780471592.583263874,True
1780471592593113710,1780471592.593113661,True
1780471592603279772,1780471592.603279829,True
1780471592613426601,1780471592.613426685,True
1780471592623138623,1780471592.623138666,True
1780471592633313453,1780471592.633313417,True
1780471592643168811,1780471592.643168926,True
1780471592653297879,1780471592.653297901,True
1780471592663328606,1780471592.663328648,True
1780471592673509421,1780471592.673509359,True
1780471592683215330,1780471592.683215380,True
1780471592693156836,1780471592.693156719,True
1780471592703156937,1780471592.703156948,True
1780471592713198512,1780471592.713198423,True
1780471592723455748,1780471592.723455667,True
1780471592733043186,1780471592.733043194,True
1780471592744360576,1780471592.744360685,True
1780471592753222663,1780471592.753222704,True
1780471592763424151,1780471592.763424158,True
1780471592773123083,1780471592.773123026,True
1780471592783442018,1780471592.783442020,True
1780471592793267198,1780471592.793267250,True
1780471592803750365,1780471592.803750277,True
1780471592813807334,1780471592.813807249,True
1780471592823703749,1780471592.823703766,True
1780471592833136363,1780471592.833136320,True
1780471592843642636,1780471592.843642712,True
1780471592853422981,1780471592.853422880,True
1780471592864044301,1780471592.864044189,True
1780471592873221701,1780471592.873221636,True
1780471592883150694,1780471592.883150578,True
1780471592893528928,1780471592.893528938,True
1780471592903315641,1780471592.903315544,True
1780471592913417860,1780471592.913417816,True
1780471592923319428,1780471592.923319340,True
1780471592933044122,1780471592.933044195,True
1780471592943337871,1780471592.943337917,True
1780471592953514398,1780471592.953514338,True
1780471592964347217,1780471592.964347124,True
1780471592973249242,1780471592.973249197,True
1780471592983048692,1780471592.983048677,True
1780471592993398733,1780471592.993398666,True
1780471593003359952,1780471593.003360033,True
1780471593013641381,1780471593.013641357,True
1780471593023821492,1780471593.023821592,True
1780471593033013325,1780471593.033013344,True
1780471593043313442,1780471593.043313503,True
1780471593053225059,1780471593.053225040,True
1780471593063703970,1780471593.063704014,True
1780471593073332307,1780471593.073332310,True
1780471593083325016,1780471593.083324909,True
1780471593093187446,1780471593.093187332,True
1780471593103078197,1780471593.103078127,True
1780471593113529747,1780471593.113529682,True
1780471593123111393,1780471593.123111486,True
1780471593133077893,1780471593.133077860,True
1780471593143316695,1780471593.143316746,True
1780471593153221655,1780471593.153221607,True
1780471593163317538,1780471593.163317442,True
1780471593172991829,1780471593.172991753,True
1780471593183030588,1780471593.183030605,True
1780471593193202379,1780471593.193202496,True
1780471593203083562,1780471593.203083515,True
1780471593213835672,1780471593.213835716,True
1780471593223393285,1780471593.223393202,True
1780471593233361097,1780471593.233361006,True
1780471593244307170,1780471593.244307280,True
1780471593253417974,1780471593.253417969,True
1780471593263285300,1780471593.263285398,True
1780471593273280377,1780471593.273280382,True
1780471593283552942,1780471593.283552885,True
1780471593293233633,1780471593.293233633,True
1780471593303542616,1780471593.303542614,True
1780471593313593280,1780471593.313593388,True
1780471593323632871,1780471593.323632956,True
1780471593333738770,1780471593.333738804,True
1780471593343152855,1780471593.343152761,True
1780471593353371912,1780471593.353371859,True
1780471593363404528,1780471593.363404512,True
1780471593373037953,1780471593.373038054,True
1780471593383172909,1780471593.383172989,True
1780471593393428897,1780471593.393428802,True
1780471593403538956,1780471593.403538942,True
1780471593413506223,1780471593.413506269,True
1780471593423307754,1780471593.423307657,True
1780471593433401108,1780471593.433401108,True
1780471593443386553,1780471593.443386555,True
1780471593453390398,1780471593.453390360,True
1780471593464121035,1780471593.464121103,True
1780471593473357415,1780471593.473357439,True
1780471593483356780,1780471593.483356714,True
1780471593493562909,1780471593.493562937,True
1780471593503382776,1780471593.503382683,True
1780471593513449505,1780471593.513449430,True
1780471593523260988,1780471593.523261070,True
1780471593533384648,1780471593.533384562,True
1780471593543464273,1780471593.543464184,True
1780471593553442870,1780471593.553442955,True
1780471593563487197,1780471593.563487291,True
1780471593573352507,1780471593.573352575,True
1780471593583307230,1780471593.583307266,True
1780471593593366470,1780471593.593366385,True
1780471593603378188,1780471593.603378296,True
1780471593614097849,1780471593.614097834,True
1780471593623381623,1780471593.623381615,True
1780471593633122254,1780471593.633122206,True
1780471593643554763,1780471593.643554688,True
1780471593653119000,1780471593.653119087,True
1780471593663289095,1780471593.663289070,True
1780471593673128899,1780471593.673128843,True
1780471593683097127,1780471593.683097124,True
1780471593693137262,1780471593.693137169,True
1780471593703359488,1780471593.703359604,True
1780471593713493324,1780471593.713493347,True
1780471593723351530,1780471593.723351479,True
1780471593733029789,1780471593.733029842,True
1780471593743342356,1780471593.743342400,True
1780471593753599943,1780471593.753599882,True
1780471593763326302,1780471593.763326406,True
1780471593773202716,1780471593.773202658,True
1780471593783132701,1780471593.783132792,True
1780471593793270922,1780471593.793270826,True
1780471593803478715,1780471593.803478718,True
1780471593815451149,1780471593.815451145,True
1780471593823251577,1780471593.823251486,True
1780471593833307009,1780471593.833307028,True
1780471593846146883,1780471593.846146822,True
1780471593853293835,1780471593.853293896,True
1780471593863536350,1780471593.863536358,True
1780471593873321527,1780471593.873321533,True
1780471593883420002,1780471593.883419991,True
1780471593893660244,1780471593.893660307,True
1780471593903289893,1780471593.903289795,True
1780471593913331949,1780471593.913331985,True
1780471593923363380,1780471593.923363447,True
1780471593933470559,1780471593.933470488,True
1780471593944154122,1780471593.944154024,True
1780471593954180400,1780471593.954180479,True
1780471593964281371,1780471593.964281321,True
1780471593974911747,1780471593.974911690,True
1780471593983240461,1780471593.983240366,True
1780471593993342295,1780471593.993342400,True
1780471594003374014,1780471594.003374100,True
1780471594013694005,1780471594.013694048,True
1780471594023336263,1780471594.023336172,True
1780471594033370286,1780471594.033370256,True
1780471594043273262,1780471594.043273211,True
1780471594053234449,1780471594.053234339,True
1780471594063384223,1780471594.063384295,True
1780471594074197521,1780471594.074197531,True
1780471594083236929,1780471594.083236933,True
1780471594093745027,1780471594.093744993,True
1780471594103264174,1780471594.103264093,True
1780471594113707787,1780471594.113707781,True
1780471594123598667,1780471594.123598576,True
1780471594133561518,1780471594.133561611,True
1780471594143304069,1780471594.143304110,True
1780471594153328460,1780471594.153328419,True
1780471594163739592,1780471594.163739681,True
1780471594173208880,1780471594.173208952,True
1780471594183640557,1780471594.183640480,True
1780471594193056114,1780471594.193056107,True
1780471594203212800,1780471594.203212738,True
1780471594213282953,1780471594.213283062,True
1780471594223145735,1780471594.223145723,True
1780471594233149453,1780471594.233149529,True
1780471594243312219,1780471594.243312120,True
1780471594253473481,1780471594.253473520,True
1780471594263509840,1780471594.263509750,True
1780471594273187396,1780471594.273187399,True
1780471594283165480,1780471594.283165455,True
1780471594294352175,1780471594.294352293,True
1780471594303215605,1780471594.303215504,True
1780471594314195025,1780471594.314194918,True
1780471594323345735,1780471594.323345661,True
1780471594333464979,1780471594.333464861,True
1780471594343293327,1780471594.343293428,True
1780471594353429852,1780471594.353429794,True
1780471594363767508,1780471594.363767624,True
1780471594373358531,1780471594.373358488,True
1780471594383157469,1780471594.383157492,True
1780471594393233094,1780471594.393233061,True
1780471594403311376,1780471594.403311491,True
1780471594413318166,1780471594.413318157,True
1780471594423558408,1780471594.423558474,True
1780471594433513899,1780471594.433513880,True
1780471594443329638,1780471594.443329573,True
1780471594453352301,1780471594.453352213,True
1780471594463542077,1780471594.463541985,True
1780471594473254194,1780471594.473254204,True
1780471594483332348,1780471594.483332396,True
1780471594493885664,1780471594.493885756,True
1780471594503246434,1780471594.503246546,True
1780471594513414064,1780471594.513414145,True
1780471594523564286,1780471594.523564339,True
1780471594533447741,1780471594.533447742,True
1780471594543521606,1780471594.543521643,True
1780471594553568238,1780471594.553568125,True
1780471594563709563,1780471594.563709497,True
1780471594573288937,1780471594.573288918,True
1780471594583229707,1780471594.583229780,True
1780471594593184590,1780471594.593184471,True
1780471594603452162,1780471594.603452206,True
1780471594613787930,1780471594.613787889,True
1780471594623161757,1780471594.623161793,True
1780471594633193572,1780471594.633193493,True
1780471594643261773,1780471594.643261671,True
1780471594653698443,1780471594.653698444,True
1780471594663561544,1780471594.663561583,True
1780471594673391428,1780471594.673391342,True
1780471594683124699,1780471594.683124781,True
1780471594693239367,1780471594.693239450,True
1780471594703123942,1780471594.703124046,True
1780471594713676073,1780471594.713675976,True
1780471594723153202,1780471594.723153114,True
1780471594733467688,1780471594.733467579,True
1780471594743702715,1780471594.743702650,True
1780471594753147682,1780471594.753147602,True
1780471594763640802,1780471594.763640881,True
1780471594773691306,1780471594.773691416,True
1780471594783308474,1780471594.783308506,True
1780471594793365539,1780471594.793365479,True
1780471594809290734,1780471594.809290648,True
1780471594814096118,1780471594.814096212,True
1780471594823735367,1780471594.823735476,True
1780471594833685002,1780471594.833684921,True
1780471594843992448,1780471594.843992472,True
1780471594853390372,1780471594.853390455,True
1780471594863973098,1780471594.863973141,True
1780471594873171107,1780471594.873171091,True
1780471594883200586,1780471594.883200645,True
1780471594893997883,1780471594.893997908,True
1780471594903211925,1780471594.903211832,True
1780471594913265533,1780471594.913265467,True
1780471594923242337,1780471594.923242331,True
1780471594933181411,1780471594.933181524,True
1780471594943277294,1780471594.943277359,True
1780471594953504288,1780471594.953504324,True
1780471594964485979,1780471594.964485884,True
1780471594973600912,1780471594.973600864,True
1780471594983405930,1780471594.983405828,True
1780471594993398959,1780471594.993398905,True
1780471595003324849,1780471595.003324747,True
1780471595014553913,1780471595.014554024,True
1780471595023784213,1780471595.023784161,True
1780471595033583407,1780471595.033583403,True
1780471595043456557,1780471595.043456554,True
1780471595053147266,1780471595.053147316,True
1780471595063635394,1780471595.063635349,True
1780471595073467614,1780471595.073467731,True
1780471595083292282,1780471595.083292246,True
1780471595093282975,1780471595.093282938,True
1780471595103433932,1780471595.103433847,True
1780471595113822407,1780471595.113822460,True
1780471595123377300,1780471595.123377323,True
1780471595133305334,1780471595.133305311,True
1780471595143394400,1780471595.143394470,True
1780471595153664788,1780471595.153664827,True
1780471595163493680,1780471595.163493633,True
1780471595173263721,1780471595.173263788,True
1780471595183261806,1780471595.183261871,True
1780471595193531106,1780471595.193531036,True
1780471595203312956,1780471595.203312874,True
1780471595213625394,1780471595.213625431,True
1780471595223309382,1780471595.223309278,True
1780471595233656383,1780471595.233656406,True
1780471595243771531,1780471595.243771553,True
1780471595253472864,1780471595.253472805,True
1780471595264917364,1780471595.264917374,True
1780471595273381797,1780471595.273381710,True
1780471595283605175,1780471595.283605099,True
1780471595293591164,1780471595.293591261,True
1780471595303298289,1780471595.303298235,True
1780471595313535139,1780471595.313535213,True
1780471595323930783,1780471595.323930740,True
1780471595333765851,1780471595.333765745,True
1780471595343392812,1780471595.343392849,True
1780471595353519544,1780471595.353519440,True
1780471595363539199,1780471595.363539219,True
1780471595373229683,1780471595.373229742,True
1780471595383152308,1780471595.383152246,True
1780471595394052011,1780471595.394052029,True
1780471595403282406,1780471595.403282404,True
1780471595413640319,1780471595.413640261,True
1780471595423305298,1780471595.423305273,True
1780471595433249813,1780471595.433249712,True
1780471595443757302,1780471595.443757296,True
1780471595453168347,1780471595.453168392,True
1780471595463389740,1780471595.463389635,True
1780471595473390834,1780471595.473390818,True
1780471595483428249,1780471595.483428240,True
1780471595494465976,1780471595.494466066,True
1780471595503333343,1780471595.503333330,True
1780471595513437290,1780471595.513437271,True
1780471595523283815,1780471595.523283720,True
1780471595533261035,1780471595.533261061,True
1780471595543489469,1780471595.543489456,True
1780471595553455553,1780471595.553455591,True
1780471595563838683,1780471595.563838720,True
1780471595573457419,1780471595.573457479,True
1780471595583211171,1780471595.583211184,True
1780471595593363633,1780471595.593363523,True
1780471595603335477,1780471595.603335381,True
1780471595613355643,1780471595.613355637,True
1780471595623600846,1780471595.623600960,True
1780471595633274178,1780471595.633274078,True
1780471595643875368,1780471595.643875360,True
1780471595653909104,1780471595.653909206,True
1780471595663796527,1780471595.663796425,True
1780471595673907930,1780471595.673907995,True
1780471595683387843,1780471595.683387756,True
1780471595693648727,1780471595.693648815,True
1780471595703636251,1780471595.703636169,True
1780471595714381418,1780471595.714381456,True
1780471595724929613,1780471595.724929571,True
1780471595733512773,1780471595.733512878,True
1780471595743473864,1780471595.743473768,True
1780471595753980649,1780471595.753980637,True
1780471595763414768,1780471595.763414860,True
1780471595773369715,1780471595.773369789,True
1780471595783432828,1780471595.783432722,True
1780471595793907387,1780471595.793907404,True
1780471595803709141,1780471595.803709030,True
1780471595813343047,1780471595.813343048,True
1780471595823381134,1780471595.823381186,True
1780471595833304751,1780471595.833304644,True
1780471595843722220,1780471595.843722105,True
1780471595853350333,1780471595.853350401,True
1780471595863786778,1780471595.863786697,True
1780471595873394026,1780471595.873394012,True
1780471595883345677,1780471595.883345604,True
1780471595893447096,1780471595.893447161,True
1780471595903281396,1780471595.903281450,True
1780471595913453411,1780471595.913453341,True
1780471595923136951,1780471595.923136950,True
1780471595933317766,1780471595.933317661,True
1780471595943471796,1780471595.943471909,True
1780471595953563902,1780471595.953563929,True
1780471595963559396,1780471595.963559389,True
1780471595973430498,1780471595.973430395,True
1780471595983231708,1780471595.983231783,True
1780471595993228930,1780471595.993228912,True
1780471596003499350,1780471596.003499269,True
1780471596014858214,1780471596.014858246,True
1780471596023507841,1780471596.023507833,True
1780471596033951871,1780471596.033951759,True
1780471596043432776,1780471596.043432713,True
1780471596053532051,1780471596.053532124,True
1780471596063859211,1780471596.063859224,True
1780471596073247022,1780471596.073246956,True
1780471596083279606,1780471596.083279610,True
1780471596093298620,1780471596.093298674,True
1780471596103295585,1780471596.103295565,True
1780471596113305319,1780471596.113305330,True
1780471596123266155,1780471596.123266220,True
1780471596133462715,1780471596.133462667,True
1780471596144641153,1780471596.144641161,True
1780471596153476039,1780471596.153476000,True
1780471596163451243,1780471596.163451195,True
1780471596173390669,1780471596.173390627,True
1780471596183207336,1780471596.183207273,True
1780471596193341077,1780471596.193341017,True
1780471596203329850,1780471596.203329802,True
1780471596213255451,1780471596.213255405,True
1780471596223245504,1780471596.223245621,True
1780471596233380525,1780471596.233380556,True
1780471596243253292,1780471596.243253231,True
1780471596253660295,1780471596.253660202,True
1780471596263277464,1780471596.263277531,True
1780471596273346561,1780471596.273346663,True
1780471596283729788,1780471596.283729792,True
1780471596293331595,1780471596.293331623,True
1780471596303420086,1780471596.303420067,True
1780471596313482623,1780471596.313482523,True
1780471596323264280,1780471596.323264360,True
1780471596333360131,1780471596.333360195,True
1780471596343238850,1780471596.343238831,True
1780471596354016562,1780471596.354016542,True
1780471596363166889,1780471596.363166809,True
1780471596373302645,1780471596.373302698,True
1780471596383454403,1780471596.383454323,True
1780471596393394245,1780471596.393394232,True
1780471596403310150,1780471596.403310061,True
1780471596413621245,1780471596.413621187,True
1780471596423275663,1780471596.423275709,True
1780471596433446590,1780471596.433446646,True
1780471596443320733,1780471596.443320751,True
1780471596453416743,1780471596.453416824,True
1780471596463261252,1780471596.463261366,True
1780471596473398193,1780471596.473398209,True
1780471596483557120,1780471596.483557224,True
1780471596493314872,1780471596.493314981,True
1780471596503249466,1780471596.503249407,True
1780471596513379558,1780471596.513379574,True
1780471596523247812,1780471596.523247719,True
1780471596533565531,1780471596.533565521,True
1780471596543318323,1780471596.543318272,True
1780471596553373948,1780471596.553374052,True
1780471596563310046,1780471596.563310146,True
1780471596573598579,1780471596.573598623,True
1780471596583556214,1780471596.583556175,True
1780471596593607199,1780471596.593607187,True
1780471596603390552,1780471596.603390455,True
1780471596613392190,1780471596.613392115,True
1780471596623288061,1780471596.623288155,True
1780471596633636278,1780471596.633636236,True
1780471596643705663,1780471596.643705606,True
1780471596653490137,1780471596.653490067,True
1780471596663374680,1780471596.663374662,True
1780471596673316538,1780471596.673316479,True
1780471596683244732,1780471596.683244705,True
1780471596693316389,1780471596.693316460,True
1780471596703251527,1780471596.703251600,True
1780471596713201962,1780471596.713202000,True
1780471596723267987,1780471596.723268032,True
1780471596733968255,1780471596.733968258,True
1780471596743273310,1780471596.743273258,True
1780471596753396330,1780471596.753396273,True
1780471596763249064,1780471596.763249159,True
1780471596773524476,1780471596.773524523,True
1780471596783676426,1780471596.783676386,True
1780471596793311548,1780471596.793311596,True
1780471596803335298,1780471596.803335190,True
1780471596813474032,1780471596.813473940,True
1780471596823187557,1780471596.823187590,True
1780471596833721512,1780471596.833721399,True
1780471596843317303,1780471596.843317270,True
1780471596853674224,1780471596.853674173,True
1780471596863251039,1780471596.863250971,True
1780471596873396076,1780471596.873396158,True
1780471596883241353,1780471596.883241415,True
1780471596893403159,1780471596.893403053,True
1780471596903411261,1780471596.903411150,True
1780471596913272219,1780471596.913272142,True
1780471596923280161,1780471596.923280239,True
1780471596933325769,1780471596.933325768,True
1780471596943280556,1780471596.943280458,True
1780471596954066685,1780471596.954066753,True
1780471596963427935,1780471596.963428020,True
1780471596973377890,1780471596.973377943,True
1780471596983337029,1780471596.983336926,True
1780471596993526869,1780471596.993526936,True
1780471597003473815,1780471597.003473759,True
1780471597013299667,1780471597.013299704,True
1780471597023270711,1780471597.023270607,True
1780471597033332064,1780471597.033332109,True
1780471597043273251,1780471597.043273211,True
1780471597053630268,1780471597.053630352,True
1780471597063315888,1780471597.063315868,True
1780471597073807344,1780471597.073807240,True
1780471597083278649,1780471597.083278656,True
1780471597093467849,1780471597.093467951,True
1780471597103562516,1780471597.103562593,True
1780471597113489717,1780471597.113489628,True
1780471597123404310,1780471597.123404264,True
1780471597133431645,1780471597.133431673,True
1780471597143451204,1780471597.143451214,True
1780471597153664117,1780471597.153664112,True
1780471597163443182,1780471597.163443089,True
1780471597173676737,1780471597.173676729,True
1780471597183569568,1780471597.183569670,True
1780471597193453664,1780471597.193453550,True
1780471597203504872,1780471597.203504801,True
1780471597213490381,1780471597.213490486,True
1780471597223415598,1780471597.223415613,True
1780471597233363761,1780471597.233363867,True
1780471597243488029,1780471597.243488073,True
1780471597254204874,1780471597.254204988,True
1780471597263428869,1780471597.263428926,True
1780471597273457164,1780471597.273457050,True
1780471597283210628,1780471597.283210516,True
1780471597293526139,1780471597.293526173,True
1780471597303327766,1780471597.303327799,True
1780471597313432577,1780471597.313432693,True
1780471597323201882,1780471597.323201895,True
1780471597333501552,1780471597.333501577,True
1780471597343400112,1780471597.343400002,True
1780471597353694917,1780471597.353694916,True
1780471597363313590,1780471597.363313675,True
1780471597373491301,1780471597.373491287,True
1780471597383326946,1780471597.383327007,True
1780471597393399947,1780471597.393399954,True
1780471597403487190,1780471597.403487206,True
1780471597413418647,1780471597.413418531,True
1780471597423330072,1780471597.423330069,True
1780471597433707954,1780471597.433707952,True
1780471597443348804,1780471597.443348885,True
1780471597453446575,1780471597.453446627,True
1780471597463248746,1780471597.463248730,True
1780471597473480412,1780471597.473480463,True
1780471597483415262,1780471597.483415365,True
1780471597493472071,1780471597.493472099,True
1780471597503567537,1780471597.503567457,True
1780471597513506868,1780471597.513506889,True
1780471597523299150,1780471597.523299217,True
1780471597533405209,1780471597.533405304,True
1780471597543332475,1780471597.543332577,True
1780471597553772504,1780471597.553772449,True
1780471597563295492,1780471597.563295603,True
1780471597573537623,1780471597.573537588,True
1780471597583294991,1780471597.583295107,True
1780471597593366360,1780471597.593366385,True
1780471597603455299,1780471597.603455305,True
1780471597613438823,1780471597.613438845,True
1780471597623356136,1780471597.623356104,True
1780471597633584442,1780471597.633584499,True
1780471597643290640,1780471597.643290758,True
1780471597653656169,1780471597.653656244,True
1780471597663329533,1780471597.663329601,True
1780471597673452297,1780471597.673452377,True
1780471597683316519,1780471597.683316469,True
1780471597693395633,1780471597.693395615,True
1780471597703538975,1780471597.703538895,True
1780471597713296407,1780471597.713296413,True
1780471597723555947,1780471597.723556042,True
1780471597733807966,1780471597.733808041,True
1780471597743482962,1780471597.743483067,True
1780471597753975186,1780471597.753975153,True
1780471597763260753,1780471597.763260841,True
1780471597773670541,1780471597.773670435,True
1780471597783387875,1780471597.783387899,True
1780471597793427018,1780471597.793426991,True
1780471597803490771,1780471597.803490877,True
1780471597813900399,1780471597.813900471,True
1780471597823583492,1780471597.823583603,True
1780471597833883354,1780471597.833883286,True
1780471597843411141,1780471597.843411207,True
1780471597853608630,1780471597.853608608,True
1780471597863365998,1780471597.863365889,True
1780471597873596096,1780471597.873596191,True
1780471597883498528,1780471597.883498430,True
1780471597893463140,1780471597.893463135,True
1780471597903502123,1780471597.903502226,True
1780471597913426509,1780471597.913426399,True
1780471597923511703,1780471597.923511744,True
1780471597933561279,1780471597.933561325,True
1780471597943383963,1780471597.943383932,True
1780471597953512104,1780471597.953512192,True
1780471597963353892,1780471597.963353872,True
1780471597973634265,1780471597.973634243,True
1780471597983323886,1780471597.983323812,True
1780471597993500541,1780471597.993500471,True
1780471598003351482,1780471598.003351450,True
1780471598013397155,1780471598.013397217,True
1780471598023295299,1780471598.023295403,True
1780471598033339787,1780471598.033339739,True
1780471598044104282,1780471598.044104338,True
1780471598056283832,1780471598.056283951,True
1780471598073398948,1780471598.073399067,True
1780471598073662547,1780471598.073662519,True
1780471598083606325,1780471598.083606243,True
1780471598093539319,1780471598.093539238,True
1780471598103488282,1780471598.103488207,True
1780471598113407611,1780471598.113407612,True
1780471598123436898,1780471598.123436928,True
1780471598134144175,1780471598.134144068,True
1780471598143436494,1780471598.143436432,True
1780471598153456276,1780471598.153456211,True
1780471598163443449,1780471598.163443565,True
1780471598173553957,1780471598.173553944,True
1780471598183408291,1780471598.183408260,True
1780471598193485260,1780471598.193485260,True
1780471598203246309,1780471598.203246355,True
1780471598213485752,1780471598.213485718,True
1780471598223313492,1780471598.223313570,True
1780471598233526981,1780471598.233526945,True
1780471598243386627,1780471598.243386745,True
1780471598253604053,1780471598.253603935,True
1780471598263351788,1780471598.263351679,True
1780471598273550141,1780471598.273550034,True
1780471598283384793,1780471598.283384800,True
1780471598293577546,1780471598.293577433,True
1780471598303312225,1780471598.303312302,True
1780471598313530130,1780471598.313530207,True
1780471598323368559,1780471598.323368549,True
1780471598333465242,1780471598.333465338,True
1780471598343382363,1780471598.343382359,True
